btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_low_30,btc_close_30,trfee_value_30,sp500_close_30,google_trend_3,wikipedia_trend_2,wikipedia_trend_3,class_y0
5135.6331744095,230.32,229.99,58.3333333333,-0.1927450065,-0.6567841507,-1.0118282174,-0.84404065,-1.7576223319,226.15,226.5,232.6146451613,229.0485806452,232.302688172,27.2820509336,1960.5588172043,9,3625,3605,1
24468.5127913095,229.97,230.3366666667,58.3333333333,-0.1513226268,-0.2912402959,0.0608140562,0.0564505683,1.8705234686,230.08,223,232.2942150538,228.810688172,232.2667956989,27.2836303042,1959.1174193548,9,5228,3625,0
10882.4254261095,229.23,229.8783333333,50,-0.3199791519,-0.0631231018,-0.1073444797,0.7177944465,-0.4349345757,229.42,227,232.2377634409,228.8935053763,232.1630967742,27.2727638281,1957.5351612903,9,5894,5228,1
35085.1617838095,230.002,230.0016666667,58.3333333333,0.3328667358,0.3986981617,1.1174716596,0.7409457551,1.9168260859,233.88,230.83,232.1350107527,228.9901505376,232.303483871,27.3240810726,1955.2007526882,9,37723,5894,1
57640.6071841095,231.014,230.8716666667,66.6666666667,0.4349305436,0.9830687625,0.6872505271,1.2483430785,0.5798600711,235.14,229.89,232.2777204301,229.2573978495,232.5069247312,27.1341991665,1952.7996774194,9,5374,37723,0
42531.1830756095,232.546,231.48,58.3333333333,0.666206476,0.3651272278,0.6318144957,-0.0106912995,-0.60124267,233.81,229,232.4769892473,229.5255268817,232.5991397849,27.1318542851,1950.4389247312,9,6852,5374,0
25024.7336662095,232.944,232.5233333333,50,0.171986454,0.3237167115,-0.2073197467,-0.6009096555,-0.6005766411,232.4,225,232.5703655914,229.6538064516,232.5822795699,26.7303611248,1948.2287096774,9,3833,6852,1
42591.5601015096,234.888,233.9766666667,58.3333333333,0.8298953928,0.5581627195,0.550930269,1.1270167384,2.854610118,239.14,223.12,232.5540215054,229.7929032258,232.9979784946,26.6574541207,1943.1217204301,9,4011,3833,0
22714.1052221095,235.504,235.23,50,0.2616859763,0.1821424526,0.4432708268,0.9651945607,-0.9242209965,236.78,228,232.9711397849,230.1405591398,233.2532473118,26.5772233677,1938.4292473118,9,5004,4011,0
1779.2587286096,235.7,235.62,41.6666666667,0.0831531468,0.254252101,0.539195015,-0.6185125364,-0.3128040763,235.87,228.89,233.2172258065,230.4395053763,233.4436989247,26.6332950681,1936.1943010753,9,5315,5004,1
22120.2669206095,236.368,235.9416666667,50,0.283680652,0.5047449753,-0.2785434056,0.0442953898,0.401394856,238,232.56,233.3879569892,230.7382795699,233.6818064516,26.7561842228,1934.6055913979,9,5534,5315,1
39028.3015934095,237.44,236.6016666667,50,0.456015331,-0.1436333657,0.1165625113,0.3312458051,0.2610967541,237.77,233,233.6840215054,231.0173978495,233.9401505376,26.5526936608,1934.7088172043,9,5036,5534,1
56853.9192314095,237.402,237.6916666667,58.3333333333,-0.0158965893,0.2111845124,0.3858473754,0.378073635,0.495050516,239.06,231.16,233.9436774194,231.3610322581,234.2561505376,26.3731503008,1934.8206451613,9,4614,5036,0
41838.8525125095,237.734,237.6016666667,50,0.1396313027,0.2527401475,0.203188578,0.17423449,-0.146581536,238.6,231.69,234.2675913979,231.7687526882,234.5244731183,25.8448237329,1934.9389247312,9,3698,4614,1
62155.3561616095,238.662,238.2516666667,58.3333333333,0.3890781767,0.3859990068,0.4276330911,0.3939243786,0.9344302932,240.85,235.09,234.5364086022,232.0541290323,234.9199354839,25.5821816246,1937.0598924731,9,4017,3698,1
88839.6036871095,240.546,239.98,58.3333333333,0.7790615301,0.9085527241,1.0463867935,1.6428709582,2.3513116232,246.79,234.67,234.9334408602,232.5453763441,235.6738064516,25.4120801724,1938.663655914,9,5511,4017,0
65071.4067751095,241.632,240.9883333333,50,0.4516066046,0.4407456267,0.6365213476,0.4875668748,-1.3761778737,243.47,235.01,235.7019569892,233.2063010753,236.1967311828,25.4571840124,1941.3851612903,9,8137,5511,0
51087.6547186095,242.422,241.8433333333,50,0.3279102197,0.4465331586,0.2839007804,-0.749804641,-0.1234314084,243.29,235,236.2422795699,233.8434408602,236.693827957,25.4629801519,1945.2447311828,9,6589,8137,1
65187.5702570095,243.598,242.765,58.3333333333,0.4868999263,0.3750173345,-0.2837474283,0.2624677943,0.648366997,244.49,236.3,236.7636774194,234.4825591398,237.2956774194,25.2815744712,1949.0811827957,9,5447,6589,1
82500.7126104095,244.572,243.95,58.3333333333,0.4003833229,-0.0873487522,0.3422609549,0.5751071366,0.5018472761,245.71,237.62,237.3641075269,235.1647956989,237.9636989247,25.2380101717,1952.7783870968,9,5342,5447,1
101641.06802121,244.868,245.1516666667,66.6666666667,0.1196881984,0.4936547164,0.6993500913,0.7248416384,0.9478360007,248.05,236.1,238.0300430108,235.9280645161,238.7675268817,24.8290401379,1956.3508602151,9,4348,5342,0
90969.3642571095,245.39,245.025,66.6666666667,0.2134945939,0.2977260945,0.1808457936,0.0203450524,-0.907145896,245.81,239.52,238.8315913979,236.7071827957,239.4095268817,24.6939901395,1960.0475268817,9,4528,4348,1
116870.96710481,246.756,246.1133333333,66.6666666667,0.5546099647,0.5311707066,0.5409451834,0.3374997747,1.5821454455,249.97,242.3,239.4711397849,237.3192258065,240.2807311828,24.6716224207,1962.5382795699,9,5524.3235712372,4528,1
143813.83810111,248.354,247.7083333333,66.6666666667,0.6431784759,0.6785112759,0.5887363676,1.3366774994,1.0912095534,252.47,242.06,240.3553763441,238.2374623656,241.2855483871,24.7207407864,1964.3112903226,9,5425,5524.3235712372,1
165851.46611161,250.11,249.3766666667,66.6666666667,0.702191275,0.6407800935,1.1567554234,0.9440604123,0.7969112712,254.49,242.16,241.3572258065,239.2484516129,242.3717419355,24.9824505518,1968.2778494624,9,6907,5425,1
200668.20720541,253.118,252.2733333333,75,1.1773168043,1.6984324794,1.737194824,2.0601874593,3.3234636474,263.09,243,242.4407311828,240.4269677419,243.960172043,25.1124308458,1972.5793548387,9,5234,6907,1
225996.35618271,257.97,255.9433333333,75,1.8824460974,1.9575212603,2.2462918293,2.9709821084,2.6185005694,270.04,244.53,244.0263870968,241.9981935484,245.9241935484,25.321325383,1976.8222580645,8,4864,5234,0
215993.22951081,260.234,258.4833333333,66.6666666667,0.8866325123,0.835488252,0.8483472456,-0.3892109553,-3.3969224799,260.99,245.01,245.9856989247,243.4451182796,247.2247741935,25.1864776234,1980.9839784946,8,3813,4864,1
232697.92832421,262.472,260.805,75,0.8673592911,0.8849712961,0.0721405123,-1.2010395163,0.9948434473,264.28,242.82,247.2797634409,244.8176989247,248.6336774194,25.0583276842,1985.1555913979,8,4080,3813,1
261665.36957691,265.702,263.8333333333,83.3333333333,1.2305596397,0.7073336378,0.0702779939,1.8038782308,2.6129130143,270.3,248.06,248.7264086022,246.3097849462,250.420516129,25.1820340663,1988.7521505376,8,5891,4080,0
241268.59156381,266.662,266.0666666667,75,0.3616053906,-0.2026184041,0.8621496212,0.7958027082,-1.021307598,267.9,250.3,250.4877204301,247.8152688172,251.9428817204,25.4867821804,1991.4661290323,8,5643,5891,1
271435.01700631,267.69,268.0866666667,75,0.3770651591,1.3205620688,1.4291349426,0.8372459068,2.6957994115,275.21,253.69,252.0077419355,249.4555913979,253.8477419355,25.841390596,1996.9532258065,8,5485,5643,1
293007.28547681,271.2,269.5083333333,75,1.3013020298,1.3779166754,0.9662512291,1.9600306426,1.2242618737,278.6,260.8,253.9095913979,251.3923225806,255.8749892473,26.0799588161,2003.0188172043,8,5857,5485,1
313593.620494309,275.036,273.14,83.3333333333,1.4044194481,1.1022960566,1.8101639414,1.3673462064,1.510430539,283.03,260,255.9330967742,253.5383870968,258.0700215054,26.2414339373,2008.7887096774,9,5543,5857,1
343597.20705081,277.7,276.5233333333,83.3333333333,0.960877174,1.456423367,1.0432980188,0.9528160913,0.3952016435,283.96,259.82,258.1366451613,255.8351397849,260.2319784946,26.4320126534,2014.2419354839,9,4040,5543,1
364863.68004621,281.502,279.2333333333,83.3333333333,1.3711454899,1.0399820095,0.9785553881,0.7126178126,1.0300339816,286.9,262.67,260.2944946237,257.8348172043,262.4787956989,26.327961632,2019.1376344086,9,4684,4040,1
398865.82869801,285.568,283.8416666667,83.3333333333,1.4253949773,1.4756782532,1.464094158,1.9985404152,2.9670468488,295.8,264,262.5370322581,260.1801935484,265.1688602151,26.3005444812,2023.6129032258,9,6619,4684,1
430128.99970481,290.982,288.9183333333,83.3333333333,1.8545805462,1.940618048,2.4557568494,3.1686182833,3.3701897179,305.67,267.39,265.2395913979,262.9395698925,268.3767096774,26.5704816059,2029.3327956989,9,6457,6619,1
462387.30713091,297.378,294.955,83.3333333333,2.1423936038,2.5791915939,3.0955774646,3.1598427726,2.9494958272,314.95,273.46,268.4425806452,266.0350537634,272.0318064516,26.7626909438,2034.4989247312,9,6764,6457,1
501751.33533821,306.316,302.59,91.6666666667,2.9231994308,3.3964907931,3.5396387745,3.6243633028,4.2992307783,328.28,278.22,272.1012043011,269.7485806452,276.4116774194,27.23998343,2038.6198924731,9,6715,6764,0
472986.15697561,310.972,306.96,83.3333333333,1.5603810229,1.2087145664,0.4882228492,-0.7424136398,-5.7840580578,310.9,282.2,276.4517204301,272.614516129,279.4011182796,27.6879341346,2042.3860215054,9,6597,6715,1
487267.70287781,317.02,313.44,83.3333333333,1.9483623091,1.5929054569,1.1407086668,-0.438552389,4.9069532798,325.78,279.25,279.4822150538,275.3355483871,283.2399569892,27.8150362746,2045.814516129,9,4267,6597,1
532414.20526761,328.138,324.3933333333,91.6666666667,3.341836641,3.4399218444,3.1534855332,7.6222573287,10.3375613775,361.73,286.15,283.3159354839,279.0064516129,289.1785591398,27.8862118928,2050.3650537634,9,4633,4267,1
609626.98698831,345.986,340.7916666667,91.6666666667,4.9912466972,5.1642506769,8.8136869218,10.7670537428,11.1965461081,404.55,294.4,289.2797419355,285.1038064516,297.6154193548,28.1646668343,2055.0715053764,9,6612,4633,1
715586.24612931,361.856,356.3216666667,91.6666666667,4.3254763939,6.8528600068,7.5014955825,6.083462685,0.9703792619,407.99,301.7,297.7423225806,291.4345376344,305.9506451613,28.5451550879,2058.9016129032,9,7553,6612,0
655411.53264081,376.92,365.7966666667,83.3333333333,4.3477683774,4.2079721518,2.1647757433,-2.3511094391,-5.6725981401,387.77,313.5,306.0699569892,297.2400860215,312.4747741935,29.7810148839,2062.4252688172,9,9344,7553,0
608458.99478901,386.658,376.5116666667,75,2.7857877202,0.8978443059,-2.5350562949,-4.2877740732,-2.9029500064,374.41,302.99,312.7336344086,302.0603655914,317.988516129,30.266801985,2065.6629032258,9,9942,9344,1
634807.58996151,391.112,386.1366666667,75,1.196398478,-1.3036384295,-2.0616443266,-0.2561674199,2.3906151666,383.62,303.01,318.2321935484,307.7910537634,323.8044731183,30.5316021405,2068.6715053764,10,7078,9942,0
607362.57087461,384.83,388.035,66.6666666667,-1.6184748092,-2.2656883269,-1.1300517225,-0.2436025806,-2.8778203278,372.86,320,324.0433548387,312.9288172043,328.6160645161,30.4431351895,2071.4924731183,10,4845,7078,1
633297.54367801,378.81,383.675,66.6666666667,-1.532751281,-0.4977895662,0.3039305805,-0.7394117125,1.3989969028,378.02,360.4,328.8585376344,317.436,333.4907311828,30.1489069275,2072.7892473118,10,5619,4845,0
584406.94658311,369.07,371.8083333333,58.3333333333,-2.7010382127,-2.6505602643,-4.3309520746,-5.057517948,-11.5140327987,335.02,368.11,333.7305591398,319.3091182796,335.4295053763,30.1184636158,2074.2677419355,10,8258,5619,0
532896.63852141,356.158,359.21,50,-3.7845952039,-5.3283977965,-6.1452569527,-9.9173838804,-8.3207349621,309.95,364.37,335.5438494624,319.100516129,335.4425806452,30.0145397536,2075.0139784946,10,7570,8258,1
570641.08550991,346.886,352.9933333333,58.3333333333,-2.5766118081,-2.5013096782,-3.8014118719,0.0548985915,8.4305321451,337,353.26,335.552688172,319.7168817204,337.076516129,30.0909945582,2073.7967741936,10,5672,7570,0
545977.61255271,339.754,345.2366666667,50,-2.0117277001,-2.8644088508,0.0187991318,4.1885661787,-0.0533997877,336.98,371.07,337.1687526882,321.2618494624,338.5107956989,29.8511407838,2071.0602150538,10,6129,5672,0
520349.23427981,330.774,338.6283333333,41.6666666667,-2.5297424075,-0.2836698097,2.3953519078,-0.6222382109,-1.1910766341,332.95,366.18,338.5963655914,322.6703870968,339.5058924731,29.6568554455,2068.2494623656,12,6090,6129,0
492705.67346931,327.27,328.8583333333,33.3333333333,-1.0684164326,0.7446631998,-1.8172931153,-2.6992397791,-4.207402924,319.29,360.54,339.5822365591,323.217311828,339.4469892473,29.3915050549,2065.4397849462,12,3629,6090,1
514949.49598971,331.454,327.8633333333,33.3333333333,1.3064543106,-0.4745651481,-0.6149536015,-0.3268920852,3.5536187535,330.82,323.63,339.5180860215,323.6590537634,340.0124086022,28.9733069006,2064.5483870968,12,4131,3629,1
542668.17184201,331.236,332.225,41.6666666667,-0.0647605467,-0.0676007365,0.3068912294,2.564038306,1.5744578585,336,294,340.0769462366,324.8874623656,340.7858709677,28.7791708446,2063.6731182796,12,5440,4131,0
515416.07185211,330.968,331.9716666667,41.6666666667,-0.0796861187,0.1981615101,1.6666829881,0.7232151055,-0.1280276476,335.68,308.42,340.8392903226,326.0500645161,341.3702365591,28.6268452907,2064.7311827957,12,5833,5440,0
488496.55514441,329.572,330.1433333333,33.3333333333,-0.423675216,0.5222567109,-0.4881973033,-1.5195248841,-2.9110221207,326.51,325,341.4196774194,326.7153333333,341.1784946237,28.5990490956,2065.6446236559,12,5744,5833,0
467192.91398061,330.124,328.3166666667,33.3333333333,0.1721460138,-0.6732221711,-1.4224488476,-2.0696594476,-1.2282967746,322.04,325.45,341.2549032258,326.2841505376,340.6108817204,28.3646531355,2067.0446236559,12,5414,5744,1
472322.26723223,329.258,329.52,33.3333333333,-0.2634939912,-0.7229819536,-0.9213000556,0.0735609769,1.3754187285,326.5,314.6,340.6808602151,326.3037204301,340.2145591398,28.1509096336,2068.2720430108,18,5333,5414,0
468260.05500097,326.882,328.415,33.3333333333,-0.7197723512,-0.8677085271,-0.1866039959,0.3342423935,-0.7069339415,324.2,315,340.2781290323,326.3172043011,339.5595483871,27.9174776746,2069.4225806452,18,3827,5333,0
463158.49771208,324.448,326.315,33.3333333333,-0.7386332431,-0.1955360238,0.1487175599,-0.4646330244,-0.2223321074,323.48,329,339.6167096774,326.2470967742,338.7600215054,27.5043314794,2070.2338709678,18,4208,3827,0
454509.4787791,323.184,323.6566666667,25,-0.3915134622,-0.1823176341,-0.7015630884,-0.6988776618,-1.1754232162,319.7,330.28,338.8107741935,325.8675913979,337.6292258065,27.3118362173,2071.038172043,18,5149,4208,1
466763.2387549,324.556,324.1366666667,33.3333333333,0.4215598353,0.183095112,0.4797714631,0.8308232484,2.8370697129,328.9,324.92,337.6739784946,325.3487311828,337.0151182796,27.0894772872,2072.011827957,18,4877,5149,1
502749.401241,329.898,329.3316666667,41.6666666667,1.5726566437,2.14255429,2.9308497557,4.9839862417,7.1309027705,353.9,310,337.0538709677,325.5592258065,337.8790752688,26.9064954158,2073.4301075269,18,4578,4877,1
516026.2313095,336.486,334.4383333333,50,1.9353450493,2.4747643385,3.6914935234,4.1187054287,1.1065080869,357.42,318.52,337.956344086,326.9243870968,338.8725591398,26.9554698162,2074.4016129032,18,5266,4578,0
509750.86395425,343.18,339.8966666667,41.6666666667,1.9691685544,2.7553164971,2.7280654251,0.5266467524,-0.0532145821,356.78,320.13,338.9609677419,328.3404301075,339.7430967742,26.7632675708,2075.3612903226,13,4017,5266,1
517568.04750396,353.536,347.8966666667,41.6666666667,3.0022394168,3.0435318428,1.6810748669,1.9683582569,3.9899310959,371.2,320.39,339.8130107527,329.9123655914,341.4604516129,26.7455543261,2076.3059139785,13,3578,4017,1
535666.00071426,363.098,357.3983333333,50,2.7144381495,1.6103219942,1.7782599633,2.693997236,1.3980633761,376.7,317,341.5054193548,332.2130107527,343.4231182796,26.3283886645,2076.5543010753,13,3798,3578,0
520255.718362559,365.068,363.0916666667,50,0.5501065792,0.4110062023,0.5657464638,-1.1463458523,-3.6907550807,362.7,316,343.4603655914,333.5660860215,344.3620645161,26.6206361511,2078.0962365591,13,5732,3798,0
507912.31059476,365.418,364.0383333333,50,0.0977614616,0.1355054726,-1.1493030686,-2.4229862909,-1.1552175011,359.11,328.53,344.3705806452,334.4263655914,344.9518064516,26.9319525749,2078.388172043,13,6189,5732,1
520103.19453026,366.312,364.7516666667,50,0.2489000204,-0.6863577484,-1.38116479,-0.2263696446,0.7024782119,361.48,347.84,344.9697849462,335.7134408602,345.7098709677,27.1523477786,2076.7586021505,13,5521,6189,1
530092.474747599,364.74,365.8633333333,58.3333333333,-0.4277132123,-0.8841573594,0.0513752143,0.654671572,0.6068649321,363.62,350.41,345.7275268817,336.9908172043,346.7015698925,27.3559924073,2077.6435483871,13,5625,5521,1
546876.601415099,366.998,368.6166666667,66.6666666667,0.5905935791,1.660930744,2.5996468257,3.5482311327,6.4895973332,388,354.45,346.7159569892,338.7511827957,349.3616129032,27.6621838633,2078.5419354839,12,6142,5625,1
561556.037447,372.034,370.5383333333,75,1.3411119047,1.9651942562,2.3860996042,3.2757169403,0.0618365474,388.54,367.11,349.3727096774,341.8048172043,352.0317634409,27.8279999736,2079.4521505376,12,4579,6142,1
576505.623521499,379.37,375.9566666667,75,1.9462365569,2.2571761432,2.8072798802,0.9661211537,1.87040576,395.57,354.56,352.0638064516,344.6661075269,355.1452043011,28.0058010586,2079.8897849462,12,3991,4579,1
587960.764613199,390.664,385.79,75,2.9035504606,3.4777218427,2.4737633458,3.679726745,5.4890477301,416.67,348.64,355.1780645161,347.9782795699,359.6727526882,28.3280504798,2078.9193548387,12,5801,3991,0
566920.856105899,401.336,395.05,66.6666666667,2.7385778545,1.8008229849,2.3804851307,2.635524816,-0.217998098,416.69,356.21,359.6279139785,351.9957204301,364.0443010753,28.6317549293,2076.9435483871,12,7861,5801,0
558456.971366409,406.85,403.7083333333,66.6666666667,1.3729146441,1.7006841682,1.6441103043,-0.2783584086,-0.3387187191,415.57,355.92,363.9848387097,356.5031397849,368.2408387097,29.2554486565,2075.5021505376,12,33381,7861,1
587477.169760009,419.81,414.5483333333,66.6666666667,3.0871343342,3.3913164777,2.6920727269,4.1471081394,8.6329349979,453.12,363,368.186344086,361.2284516129,374.6853978495,29.7283340405,2071.5741935484,12,15857,33381,0
557706.885962309,427.934,422.54,58.3333333333,1.9550033109,1.0714922061,1.5013223074,2.4213428207,-3.7902493564,436.08,383,374.6372043011,364.910688172,379.7350537634,30.4632416469,2067.773655914,11,8234,15857,0
545981.218722709,430.97,428.79,58.3333333333,0.7136227551,0.9465279684,1.3749435309,-2.2540522026,-0.7178550487,433.13,381.01,379.6808172043,369.6172688172,384.3704731183,31.3295545467,2064.0392473118,11,5153,8234,1
559367.962880009,436.246,433.035,66.6666666667,1.2268764419,1.6182752322,-0.7199446897,0.8152076437,2.3482703361,443.3,388.33,384.3210322581,374.5274408602,389.4631397849,31.581805247,2060.888172043,11,4920,5153,1
577464.351163209,446.038,440.96,66.6666666667,2.2275013984,0.6261429985,2.0982737834,3.5063381995,4.664406063,464.53,400,389.4106021505,380.1529462366,395.6842795699,32.2374665882,2059.4790322581,11,6481,4920,0
554087.228589809,446.604,447.6766666667,58.3333333333,0.1245451869,1.1032438227,1.7102767799,1.3912800018,-1.8818460594,455.61,408.91,395.6325376344,385.1121290323,401.034344086,32.8563856011,2059.7215053764,11,6958,6481,1
