btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_high_30,btc_low_30,btc_close_30,sp500_close_30,google_trend_2,google_trend_3,wikipedia_trend_2,class_y0
32203.6007589099,89.88,89.3966666667,50,1.275962689,1.1844538305,0.9296823962,1.5111190611,5.0322996214,92.72,83,86.2942365591,89.1288172043,83.2592903226,86.8230107527,1673.7294623656,6,7,5862,1
42454.4413593099,90.874,90.465,58.3333333333,1.0937216945,0.8799600848,1.2510104242,2.8815463859,0.7307931503,93.45,82,86.8017849462,89.4831612903,83.871311828,87.3636774194,1675.3639784946,6,7,5907,1
54149.8089274099,92.156,91.8233333333,66.6666666667,1.3736452849,1.7753543396,3.0371596191,2.039589618,3.3483860857,96.98,85.73,87.3488602151,90.0592473118,84.6133548387,88.1000215054,1676.9646236559,6,7,7258,1
71175.1933015099,93.822,93.1766666667,66.6666666667,1.7713317451,2.7166800562,1.9448068678,2.5518137266,1.7552413674,97.77,87.08,88.1137419355,90.8789892473,85.4936989247,88.9315483871,1678.1072043011,6,7,10498,0
63343.0327968399,95.514,94.2883333333,66.6666666667,1.8326482744,1.0327354377,1.1333828668,0.0258812574,-1.7034788527,96.63,88.56,88.913311828,91.5102580645,86.353483871,89.626344086,1680.3653763441,6,7,8700,0
47789.9598272399,96.142,95.57,58.3333333333,0.6661625575,0.6500049093,-0.2494554829,-1.2518039081,-0.8001289635,95.82,87.8,89.6084516129,92.1375698925,87.048,90.2529247312,1682.665483871,6,7,6973,0
43290.0130972699,96.574,96.0433333333,58.3333333333,0.4573079513,-0.2654615823,-0.9390292322,-0.556804422,-0.3134798805,95.54,87.9,90.2328602151,92.6348817204,87.7652688172,90.8196344086,1684.7612903226,6,6,6321,1
46309.6843962799,96.536,96.5416666667,58.3333333333,-0.0393884553,-0.488045911,-0.0829015971,0.275712086,0.8649040526,96.38,90.54,90.7994408602,93.0788602151,88.5291612903,91.4051612903,1686.6817204301,6,6,5310,1
57313.0979291799,96.442,96.7483333333,58.3333333333,-0.095874527,0.3060265544,0.6747450604,1.1688575308,1.472811009,97.88,92.7,91.3855053763,93.6348602151,89.2559784946,92.0196129032,1688.3403225807,6,6,5322,0
48064.4858340099,96.656,96.65,50,0.2202688108,0.4753682543,0.7383176326,0.6750244226,-0.1227621638,97.7,95,92.0054408602,94.1387311828,89.9808602151,92.5586451613,1689.2887096774,6,6,8729,0
40936.6302823699,96.904,96.7283333333,50,0.2570782778,0.3997178174,0.244655739,-0.369421896,-0.6160816283,97.09,95.15,92.5459354839,94.5462150538,90.5344086022,93.0079354839,1689.7225806452,6,6,6994,0
26919.5976246699,96.648,96.465,50,-0.2697333056,-0.5533926451,-1.2287938631,-1.7818097128,-2.9475377974,94.26,93.03,92.9960430108,94.8315913978,90.7501075269,93.2264946237,1690.3978494624,6,6,7421,0
14608.3545980699,95.826,95.9183333333,41.6666666667,-0.8715929924,-1.4576939928,-1.9026712691,-2.5459660896,-2.1443943818,92.72,93.98,93.2139139785,94.9818494624,90.8493333333,93.2746021505,1690.485483871,6,6,11422,1
17723.8096575299,94.966,95.44,41.6666666667,-0.8991687771,-1.0932704304,-1.2523333645,-0.404731148,1.3349320857,93.51,95.5,93.2910107527,95.0157419355,91.0539569892,93.3896344086,1690.4919354839,7,6,8161,1
19587.3622209999,94.246,94.82,41.6666666667,-0.7509485729,-0.7846653091,-0.063707813,0.9766354714,0.6183388571,94,96,93.4049032258,95.0616989247,91.3039784946,93.5283655914,1690.4634408602,7,6,5136,1
26791.0958726999,93.898,94.43,41.6666666667,-0.3616810267,0.284783166,1.0945090152,0.97429748,1.3302561028,95.37,97.07,93.5381505376,95.2225376344,91.5522365591,93.7399569892,1690.4489247312,7,6,6069,1
39631.3809100999,94.674,94.6066666667,50,0.8066783063,1.5444464783,1.6142846092,2.1122574852,2.8942588676,97.75,95.5,93.7515913978,95.5041505376,91.8472473118,94.1242795699,1690.6403225807,7,6,10290,1
57629.0995297999,96.058,95.4266666667,58.3333333333,1.4463628233,1.4742205078,1.7595143913,1.9741435356,1.0540282035,99.19,91.11,94.1106236559,95.9558924731,92.3107096774,94.5582365591,1690.2231182796,7,6,11157,0
48095.7753794299,96.972,96.395,58.3333333333,0.9543017948,1.0382925292,0.940971338,-0.0356724267,-1.125373057,98.09,90,94.5459354839,96.3308602151,92.7324086022,94.9089462366,1688.1026881721,7,6,15454,1
57401.8884617599,97.804,97.185,58.3333333333,0.8652695946,0.7490229676,0.0339443342,-0.4760976004,0.1731778561,98.26,92.14,94.8986021505,96.6275268817,93.126172043,95.2565806452,1685.709139785,7,6,13482,1
62935.4543024399,98.676,98.1216666667,58.3333333333,0.8942328159,0.394226303,0.1742923361,0.8241250326,1.4750722091,99.71,93.12,95.2483010753,96.9628387097,93.5670322581,95.6827526882,1683.3682795699,7,7,11230,0
60177.8468108599,98.906,98.78,58.3333333333,0.2329730066,0.0277092073,0.4120699621,0.5315160151,-0.412040179,99.32,93.31,95.6758494624,97.2901505376,94.0238494624,96.0514408602,1681.0908602151,7,7,7780,1
80401.3553351599,99.638,99.5633333333,66.6666666667,0.7246882668,1.1872035978,1.5252121783,1.5502821629,3.5126045048,102.85,94.24,96.0466021505,97.9252258065,94.4860430108,96.621655914,1678.509139785,7,7,6747,1
91913.9100686599,100.996,100.51,75,1.3387603132,1.6301559274,1.6818505002,2.7287958398,1.9449871747,104.87,97.03,96.6175483871,98.5033333333,95.0055913978,97.2838924731,1676.3779569893,7,7,10826,1
115839.62814766,103.432,102.5683333333,83.3333333333,2.3373317062,2.5528965805,3.5412088336,3.555510998,5.1660348213,111.52,96.68,97.2804731183,99.6313548387,95.7601290323,98.2641075269,1673.4274193548,7,7,11569,0
103607.69643096,105.314,104.38,75,1.8036444251,2.3575655761,1.9725525999,1.9863353124,-1.1933641964,109.12,96.5,98.3312688172,100.6382580645,96.6889462366,99.1064086022,1671.7698924731,7,7,11741,0
94138.0201342999,106.984,105.7033333333,66.6666666667,1.6147930552,1.1403401928,0.8721245321,-1.2748306124,-1.3562970285,107.91,97.48,99.1714623656,101.3919569892,97.3180215054,99.8062580645,1670.6198924731,7,7,10214,1
98470.7071142099,108.244,107.345,66.6666666667,1.1890293379,1.0000398787,-0.3886251021,0.013744445,1.3837859186,109.15,98.41,99.8857634409,102.1273333333,98.0647956989,100.5615268817,1669.5177419355,8,7,8863,1
107813.86984829,109.894,109.0566666667,66.6666666667,1.514554286,0.6016841522,1.2000336018,2.4781989169,3.5726119152,113.12,99,100.6381505376,103.0107311828,98.9314408602,101.5320860215,1668.4639784946,8,7,6216,0
96971.0664240899,110.188,110.2283333333,58.3333333333,0.2644755852,0.6289355306,1.2906797169,1.2441266161,-1.084358683,111.85,100.38,101.6056989247,103.8491612903,99.8260645161,102.3741075269,1666.9962365591,8,7,5688,1
115895.80603629,111.914,111.4483333333,66.6666666667,1.522310776,2.2419627272,2.5280216634,2.0057265374,5.0958117579,117.74,104.56,102.4415268817,105.0010537634,100.7684946237,103.5424946237,1663.9204301075,8,7,7351,1
126091.53723069,113.966,112.9133333333,66.6666666667,1.8207279556,1.9299634648,1.3824139813,2.6158003135,0.1357888692,117.91,107.98,103.6064086022,106.144516129,102.0002580645,104.6673548387,1661.2279569893,8,7,9386,1
135880.87608426,115.836,114.7216666667,66.6666666667,1.6437975516,1.1615939607,1.9102448419,0.3174613839,0.4991338987,118.91,104.2,104.7284516129,107.255655914,103.1724516129,105.7775483871,1658.9338709678,8,7,9560,1
153255.23407536,118.184,117.34,75,1.9748781497,2.7396873579,1.9543125579,2.8635744023,5.2280149058,124.86,106.64,105.8624086022,108.7134623656,104.359483871,107.2509032258,1656.388172043,8,7,8280,1
173236.57771766,121.404,119.82,75,2.688492972,2.0866632756,2.7369547444,3.8558651672,2.4837154286,127.9,109.15,107.3330752688,110.6855913979,105.9330967742,108.8696774194,1653.9483870968,8,8,7050,1
181258.14095349,123.986,122.9466666667,75,2.0806959303,2.5669226956,3.2561856279,2.270270989,2.0568265493,130.65,110.27,108.9416129032,112.394688172,107.5713333333,110.5925806452,1651.6569892473,8,8,5259,0
172318.74115025,126.434,125.0133333333,66.6666666667,1.975320197,2.3443667716,1.3831507269,0.832868376,-0.3910897972,129.4,111.76,110.6603225806,114.0261935484,109.2485806452,112.2077204301,1650.4446236559,8,8,5153,0
160324.16453055,128.57,126.8916666667,66.6666666667,1.7258764006,0.8503417743,0.3058838895,-0.5695874404,-0.7480850836,129.2,117.04,112.223483871,115.5179139785,110.753483871,113.6858709677,1648.9353763441,8,8,5971,0
141503.11440215,128.16,127.61,66.6666666667,-0.3310932802,-1.0347954574,-2.0653361263,-2.9024592909,-5.0568334982,121.65,117,113.7009247312,116.8672903226,111.43,114.682516129,1648.5013978495,8,8,6740,0
122266.28210625,127.06,127.2166666667,58.3333333333,-0.8783846787,-1.6121874857,-2.0192200485,-2.654787531,-0.2527415638,122,118.04,114.620688172,117.9925376344,112.120688172,115.6053978495,1648.1405376344,8,8,6438,0
102875.07385155,124.462,125.495,50,-2.0942886587,-2.5200883741,-3.1107561376,-2.1377174573,-4.0226933509,116.56,124.8,115.5119139785,118.865483871,112.7150322581,116.163311828,1647.9001075269,8,8,6929,1
112552.07134915,122.418,123.7066666667,58.3333333333,-1.6355878439,-1.857463534,-0.7910068793,-1.0601395371,1.9024142768,119.91,126.79,115.9999139785,119.5284946237,113.2856989247,116.8227741935,1647.7344086022,7,8,6808,0
107093.38545819,120.25,121.7383333333,50,-1.7528988671,-0.9269152093,-1.1516397579,0.2838870386,-1.3346401995,118.37,128.52,116.662172043,120.0589892473,113.836172043,117.3244731183,1647.6552688172,7,8,4828,1
128439.11179479,120.024,120.4883333333,50,-0.1848759534,-0.1679095508,1.1170183825,0.7243204354,2.7832810702,121.68,127,117.1699139785,120.7411182796,114.2662150538,117.9855913979,1648.6465591398,7,8,7756,1
139759.00154289,119.938,120.365,50,-0.0703275861,0.9177638551,0.5895470479,1.5516406717,0.3200002731,122.08,115.21,117.8360430108,121.3673763441,115.0212903226,118.6112903226,1650.5459139785,7,8,11338,1
158309.21540329,121.914,121.2066666667,50,1.6124869622,1.5400051336,2.4982202446,2.3556898318,4.3913793906,127.54,116.07,118.4673978495,122.1530322581,115.5361935484,119.5303655914,1652.8565591398,7,8,8085,0
144453.00477019,123.204,122.6583333333,41.6666666667,1.047700042,1.6432851024,1.2632864465,1.7349295332,-0.9215203243,126.38,115.21,119.3906236559,122.9211827957,116.3270322581,120.3047096774,1654.9215053764,7,8,6795,1
153762.95396639,125.078,123.955,41.6666666667,1.5240046252,1.2091855139,1.5055805942,0.062681196,1.0468827163,127.71,115.5,120.169827957,123.6428602151,117.1816129032,121.1041505376,1657.2246236559,7,8,6285,0
145051.09013075,125.64,124.98,41.6666666667,0.4566148689,0.4907685178,-0.8094351065,-0.7533924976,-2.5536677114,124.49,116,120.9732688172,124.2538064516,117.8469032258,121.634516129,1659.5137634409,6,7,5727,1
150411.97256055,126.298,125.5933333333,50,0.5318989473,-0.4329711635,-0.2701214433,-0.928623523,0.6964206654,125.36,115,121.5076344086,124.691655914,118.4522580645,122.1642150538,1661.7324731183,6,7,4371,1
158014.32041254,126.042,126.2933333333,58.3333333333,-0.2017194627,-0.0217692474,-0.3779865686,0.7098540028,0.7232873403,126.28,120.8,122.0413548387,125.1005806452,119.0670752688,122.6943225806,1664.4834408602,6,7,4771,1
166866.93398436,126.15,126.1883333333,66.6666666667,0.0852745074,-0.1551275448,0.644385844,0.6183684334,0.5134495264,126.92,118,122.5761505376,125.5149032258,119.7176989247,123.2092473118,1667.5849462366,6,7,7419,1
180362.64503796,126.008,126.2916666667,75,-0.111499641,0.4990423766,0.4332496137,0.2882307504,0.0630119744,127,123.1,123.0950967742,125.889655914,120.2281935484,123.6699354839,1671.8283870968,6,7,7549,0
170126.39689946,125.946,125.7033333333,66.6666666667,-0.0498653091,-0.2364368028,-0.5563448505,-1.0912420389,-2.2454960522,124.17,125.05,123.5598494624,126.2120645161,120.6083655914,123.8967526882,1675.8847311828,6,7,6651,0
159621.31680636,125.456,125.44,66.6666666667,-0.3947443564,-0.6742522806,-1.0701528829,-1.6367353116,-1.027974571,122.92,123.05,123.7900860215,126.360344086,120.8198494624,124.0001075269,1679.7592473118,6,7,5973,1
163775.5088299,124.88,125.1116666667,66.6666666667,-0.4614480108,-0.7051723951,-0.9612338516,-0.3191027513,0.3897690684,123.38,123,123.898172043,126.3589032258,121.0304731183,124.1075913979,1683.445827957,6,6,8648,0
160893.41752757,124.15,124.6116666667,58.3333333333,-0.583597903,-0.7452503724,-0.2451684791,0.1462345668,-0.0972999347,123.27,124.03,124.0114193548,126.2949247312,121.2535268817,124.1766451613,1686.9837204301,6,6,5655,0
153156.48356977,123.276,123.8966666667,50,-0.7003078937,-0.3140108541,-0.0760229484,-0.3089189568,-0.5205379789,122.81,125.47,124.0869032258,126.233311828,121.3852903226,124.1708172043,1688.3784086022,6,6,5497,1
163339.65070997,123.212,123.3733333333,58.3333333333,-0.0516046085,0.1924878821,0.1267274866,0.2387411973,0.9980203736,123.75,124.2,124.0996774194,126.1436129032,121.4998494624,124.2153548387,1689.6897634409,6,6,7992,0
155286.46630905,123.28,123.2183333333,50,0.0552486539,-0.0283814497,-0.0054086214,0.2521560574,-0.4937082587,123.32,123.02,124.1437204301,126.0947096774,121.6814623656,124.1974408602,1690.4989677419,6,6,6695,1
163071.30951832,123.57,123.54,58.3333333333,0.2336569298,0.316396146,0.5953741876,0.3940510946,1.281810448,124.85,121.16,124.1371612903,126.0141935484,121.8203655914,124.2576989247,1691.6759139785,6,6,6212,1
175188.63293432,124.306,124.1333333333,58.3333333333,0.5883247317,0.8655404094,0.8213804214,1.4789247614,1.6760390748,126.95,121.7,124.2046451613,126.0537419355,122.0221935484,124.4388387097,1692.3275913979,6,6,7292,0
168868.37457,125.088,124.6783333333,50,0.6277354389,0.5351642052,0.8781216932,0.6762773158,-0.3234844432,126.5,122.35,124.3923225806,126.0801075269,122.1863655914,124.5740860215,1692.8626021505,6,6,5907,1
175613.76907444,125.718,125.4083333333,50,0.5022785601,0.7512752648,0.5744302038,0.0236257683,0.3707359797,127,121.54,124.5315268817,126.2075483871,122.4690107527,124.7223655914,1693.2906236559,6,6,4707,0
164083.24435564,126.318,125.8066666667,41.6666666667,0.4809851047,0.2807787688,-0.1843079998,-0.1147197782,-0.6001755361,126.25,121.77,124.6866666667,126.2473333333,122.5208172043,124.8169892473,1692.8095053764,6,6,5406,1
171597.07931644,126.816,126.4866666667,50,0.3949844837,0.0747208359,0.2074559289,0.1258159035,0.851807343,127.31,123.23,124.7888172043,126.3288817204,122.7556989247,124.9850537634,1693.2197849462,6,6,6682,0
110957.69032944,122.196,122.9883333333,50,-4.0169151566,-4.9402728349,-6.7106091065,-9.7658258917,-20.3834591263,103.85,123,124.9629032258,126.4109892473,120.3777849462,123.6454408602,1693.0854408602,6,6,6454,1
137070.45420054,120.414,121.435,50,-1.4602871749,-1.9180429636,-2.3573321061,-3.9619018306,12.459655465,117.62,124.35,123.6306236559,125.9208387097,119.1902365591,123.2514193548,1692.0157204301,6,6,20338,1
150265.03015484,119.4,120.6683333333,58.3333333333,-0.8147340607,-0.8683736919,-1.4417673702,8.0290785079,3.5985015507,121.94,124.01,123.2416774194,125.7272688172,118.9906451613,123.1603010753,1691.8476129032,6,6,49212,0
147322.39414353,118.39,119.7,58.3333333333,-0.8164398904,-1.2335016988,5.1498174438,1.4948984331,-0.6087046844,121.25,126.08,123.156344086,125.5041505376,119.0870322581,123.023311828,1691.6123010753,6,6,26432,1
151248.73546243,117.422,119.0733333333,58.3333333333,-0.7750549517,4.1270460919,1.3495096342,0.225013676,1.0587320364,122.49,122.77,123.0258709677,125.3051397849,119.1738709677,122.972344086,1691.3087096774,6,6,15888,1
163133.87006263,121.352,118.435,66.6666666667,3.4658721149,1.2174262774,0.4237345196,0.9399541216,0.8211762068,123.5,125.54,122.9770107527,125.2395698925,119.182172043,122.976172043,1689.841139785,6,6,11907,1
176317.24391153,122.652,121.815,66.6666666667,1.0757059711,0.4450070762,0.7962443298,0.6650004764,0.508824746,124.5,85,122.9805591398,125.2128602151,119.3134623656,123.0129677419,1687.2300215054,6,6,14552,1
195251.00517463,123.444,123.1933333333,66.6666666667,0.6391764114,0.9511466854,0.9152849017,0.9623392491,1.4158537522,125.79,102,123.0409032258,125.3589892473,119.4398709677,123.1515053763,1684.5124516129,6,6,13394,1
206633.15144413,124.564,124.0033333333,75,0.9033793674,0.8645412001,0.8789961978,1.0640819238,0.7123100953,126.8,116.48,123.1712903226,125.4200430108,119.7183225806,123.3390322581,1684.177139785,6,6,12973,1
214499.85635236,125.542,125.0333333333,75,0.7829070189,0.7733397219,0.8615113805,0.5843401946,0.456370294,127.38,121.11,123.358,125.5156344086,120.0544086022,123.5538064516,1684.7396774194,6,6,10466,1
222071.1292156,126.438,125.9483333333,83.3333333333,0.7126569129,0.7636149546,0.546202022,0.4631479854,0.4699256768,127.58,121.13,123.5719784946,125.6492903226,120.3786021505,123.807655914,1685.280172043,11,6,8126,1
234645.2770254,128.176,127.5016666667,83.3333333333,1.3533084917,1.3376721766,1.5461262036,2.0910041585,3.7120826401,132.83,120.11,123.7992043011,126.1066021505,120.7971827957,124.3703225806,1685.7905591398,11,6,5717,1
255901.5575973,130.08,129.3833333333,91.6666666667,1.4578623801,1.6442504514,2.0402105038,2.8253529173,1.9386231945,135.43,122.17,124.3625591398,126.8916344086,121.4961505376,125.0897419355,1686.6170752688,11,6,5841,1
278133.6367099,133.272,132.1933333333,91.6666666667,2.3710771324,2.849753842,3.643029897,3.6085035255,5.2783838564,142.75,122.3,125.0826451613,128.2463010753,122.3107096774,126.2592043011,1686.6193978495,11,6,7550,0
251800.7403932,135.308,133.9866666667,83.3333333333,1.5377088124,1.8046545963,1.1688452484,0.7839562753,-3.7104713058,137.54,124.9,126.2514623656,129.530344086,123.3136774194,127.0557634409,1687.9851612903,11,6,8873,1
268567.7928729,138.5,136.7466666667,91.6666666667,2.3504508874,2.0100429492,2.0338495341,0.4115823729,4.5336360516,143.94,125.93,127.0467526882,130.6417204301,124.1343870968,128.239655914,1690.2536129032,11,6,8958,1
291575.0238488,142.514,140.8983333333,91.6666666667,2.8144776092,3.0334412129,2.2851269984,5.2829261504,6.0322162493,152.89,126.01,128.2307311828,132.3410322581,125.4655698925,129.9643655914,1693.037655914,11,6,8077,1
329542.0064892,148.63,146.4283333333,91.6666666667,4.072134566,3.7705722434,6.2642534264,7.1295621138,8.2269079784,166,127.57,129.9555268817,135.0997204301,127.3500215054,132.4792043011,1695.7958924731,8,11,9319,1
335209.35237081,153.396,151.6233333333,91.6666666667,3.087416106,4.7868879589,4.8713052614,4.2908497675,0.3547915565,166.6,132,132.4704516129,137.4152903226,129.8228172043,134.942172043,1698.5277849462,8,11,6184,1
368317.07348101,161.91,157.8516666667,91.6666666667,5.3923725374,5.6070566589,5.4653367954,4.0845512039,7.8143108514,180.15,134.09,134.9341290323,140.6326236559,132.4330752688,138.1847526882,1701.3454623656,8,11,6250,1
410182.14063571,171.072,166.55,91.6666666667,5.5262174039,5.3997176926,4.4573209306,6.5085856177,5.202860384,189.74,137.38,138.1780645161,144.6507526882,135.7834408602,141.9259569892,1704.8580645161,8,11,8025,1
434508.15539061,181.286,176.5533333333,91.6666666667,5.7641037523,5.1484026958,6.7462730755,6.2122541876,7.2216479911,203.94,135,141.9186236559,149.008516129,139.3990752688,146.4409677419,1707.8155913979,8,11,8930,0
378914.22838431,186.86,183.3833333333,83.3333333333,3.1040008599,3.7913031857,2.4503006305,1.0740207538,-5.0736064836,194,143.23,146.4323655914,153.3646236559,141.020172043,150.1301075269,1711.1032258065,8,11,11023,0
346134.68547731,190.862,186.8166666667,75,2.2686316898,0.8822118994,-0.5580042621,-4.4478303887,-3.8220542938,187.5,152.44,150.130344086,156.7302150538,143.3072258065,153.199655914,1714.6252688172,8,11,9881,0
336490.36475832,190.748,188.9783333333,66.6666666667,-0.0633879704,-1.3799500591,-4.2471494091,-3.8339208719,-3.84578745,180.39,162.54,153.2578924731,159.6893548387,146.1006451613,155.6787741935,1718.0005376344,8,8,10653,1
346585.93059242,191.598,191.29,66.6666666667,0.4430148558,-1.2516434281,0.0223442571,1.9445435325,7.734874515,194.99,166.05,155.7887096774,162.8310752688,148.9392258065,158.971827957,1721.2435483871,8,8,15668,1
358834.59515212,190.13,192.435,75,-0.733019285,0.3521275147,1.7435214509,4.5381759013,1.3414772875,196.62,179,159.1420215054,165.9877634409,152.3882365591,162.2897204301,1724.6639784946,8,8,18528,1
