btc_sma10_1,btc_wma_10_1,btc_mom_1,btc_stcK_1,btc_stcD_1,btc_rsi_1,btc_macd_1,btc_lw_1,btc_ao_1,btc_cci_1,btc_open_0,class_y0
710.784,711.4998181818,-25.61,61.533324429,63.5802990958,61.6069334647,20.4755525006,38.466675571,0.7436781609,38.6358455585,716.39,0
706.812,709.9536363636,17.06,42.6873246961,54.3965095054,55.6787248587,19.9171846591,57.3126753039,0,14.2592577331,701.17,0
708.328,708.7841818182,-2.32,40.1495926272,48.1234139175,54.9124649645,19.1232691912,59.8504073728,0.0310274669,-13.2016314162,700.38,1
708.44,707.9645454545,0.36,44.7442233204,42.5270468813,56.0907024327,18.2346327872,55.2557766796,0.6297142857,-4.8179505209,704.98,1
709.2,708.4409090909,1.13,54.4143181515,46.4360446997,58.5460184302,17.4071604792,45.5856818485,0.942920682,8.3033519768,711.07,1
712.178,713.9881818182,36.85,92.6806464539,63.9463959752,66.5234389379,17.0788216846,7.3193535461,0.9239035725,47.4962969687,739.71,0
715.416,718.1812727273,25.93,78.6314873876,75.2421506643,64.4398207525,16.9702998398,21.3685126124,0.5782657658,63.0812251444,736,1
719.383,724.2838181818,27.48,94.305794607,88.5393094828,67.7804397656,17.1857788242,5.694205393,0.8183918669,74.1187296633,748.98,1
722.308,729.9869090909,36.28,93.986636971,88.9746396552,68.1949453352,17.582108937,6.013363029,0.4895498392,82.0746842286,750.09,0
723.57,730.8563636364,10.7,61.0523385301,83.1149233694,57.5388500063,17.6534620897,38.9476614699,0.0770969362,36.1970969664,727.09,1
725.607,733.2545454545,34.48,74.5128062361,76.5172605791,60.2712673885,17.6314289208,25.4871937639,0.9950698439,45.8040188701,736.92,1
730.301,737.5478181818,48.84,91.8569042316,75.8073496659,63.5280620617,17.7106244596,8.1430957684,0.6710593006,77.1487753159,749.13,0
734.281,739.344,36.36,79.2733853007,81.8810319228,59.7040063188,17.6645226143,20.7266146993,0.037886341,60.7561732151,740.18,0
737.462,739.5892727273,24.57,72.9398663697,81.356718634,57.8175534168,17.4294499183,27.0601336303,0.0798353909,41.3908071149,735.63,1
740.063,739.518,-2.64,74.9443207127,75.7191907944,58.2669793116,17.0715059702,25.0556792873,0.1587651599,33.2303616245,736.96,0
739.083,737.672,-5.33,64.9777282851,70.9539717892,55.1222143248,16.5021696814,35.0222717149,0.0321100917,16.260909407,729.91,0
738.291,735.5332727273,-21.66,52.0973588814,64.0064692931,53.9871319681,15.7512485977,47.9026411186,0.2186192469,1.6184578404,727.32,1
736.347,733.9421818182,-21.21,50.92272203,55.9992697322,54.8454342781,14.9253967282,49.07727797,0.6139088729,3.5949880658,730.99,1
734.348,732.9263636364,3.67,47.8661805704,50.2954204939,55.3384786768,14.0813186027,52.1338194296,0.3051261188,0.1070512727,730.72,1
735.845,734.3285454545,5.3,68.3223764305,55.703759677,59.7250269605,13.41825531,31.6776235695,0.7850200114,41.5465204311,742.06,1
737.323,737.1821818182,2.32,91.4049184319,69.1978251443,63.0076145029,13.0240724263,8.5950815681,0.872972973,89.7666761488,751.55,1
739.4,743.1216363636,29.81,87.3887935071,82.3720294565,68.4048800248,13.0837567708,12.6112064929,0.9717948718,147.9278706787,770.91,0
741.457,747.0034545455,25.12,72.9670672702,83.9202597364,63.4147483742,13.2475482174,27.0329327298,0.0538213132,104.4167834626,762.97,1
744.094,750.7385454545,24.93,71.8415980375,77.3991529383,63.7994840009,13.4577549383,28.1584019625,0.2102272727,77.3486931881,762,0
745.411,751.856,20.33,51.2353250394,65.3479967824,57.6564074412,13.4677375929,48.7646749606,0.0047145102,37.4877964913,749.51,1
748.318,754.3230909091,31.66,66.5498510601,63.2089247123,60.68613319,13.4604462717,33.4501489399,0.8110831234,50.9120825901,758.97,1
751.985,757.1725454545,34.45,75.3285438935,64.3712399977,62.3491673772,13.4919627244,24.6714561065,0.596186203,73.6871988291,764.05,1
755.715,759.8734545455,36.08,80.3224110741,74.0669353426,63.300233119,13.5608701666,19.6775889259,0.8251028807,96.1331992284,766.84,1
759.596,762.3925454545,27.51,85.106010163,80.2523217102,64.2322631072,13.662248904,14.893989837,0.9285714286,108.9683855104,769.57,1
762.618,764.6987272727,20.74,89.8545645698,85.0943286023,65.177663579,13.7907630177,10.1454354302,0.7570715474,102.5829397166,772.28,0
764.361,765.8536363636,-1.02,84.0546697039,86.3384148122,62.9877653144,13.845307082,15.9453302961,0,80.5616583932,768.97,1
765.052,768.1334545455,16.15,96.3793103448,90.0961815395,65.9403052434,13.9455911255,3.6206896552,0.9990039841,104.8388522804,777,0
766.512,770.0058181818,13.35,72.9591066848,84.4643622445,64.8513434472,14.0127728788,27.0408933152,0.581114661,108.4003410616,775.75,1
768.021,771.9290909091,26.85,69.523450744,79.6206225912,65.5393419457,14.0515077191,30.476549256,0.5506822612,89.2221004426,777.03,0
770.586,773.3598181818,16.91,65.4266958425,69.3030844237,64.6002041227,14.0192105137,34.5733041575,0.2462871287,74.4999113984,776.3,1
772.82,775.3114545455,17.33,76.2283668192,70.3928378019,66.9107641711,13.998764733,23.7716331808,0.5855614973,73.2350601878,781.32,1
775.273,778.166,21.68,90.5510244679,77.4020290432,69.731870383,14.0697847758,9.4489755321,0.9087452471,88.443160938,788.3,1
777.456,780.6018181818,19.1,90.8494131689,85.876268152,69.7896576018,14.1647361136,9.1505868311,0.2247497725,72.8939266723,788.34,1
779.599,783.0643636364,18.72,92.6939655172,91.3648010513,70.7246282394,14.2745991077,7.3060344828,0.7750677507,73.1586445336,791.03,1
782.236,786.5281818182,29.68,91.5072237407,91.6835341423,73.6122175002,14.4775658228,8.4927762593,0.7547169811,78.995078351,798.83,1
788.614,795.7125454545,55.85,96.9455145845,93.7155679475,82.0916422176,15.2392965788,3.0544854155,0.9520314548,139.7151162467,832.02,1
796.92,808.6845454545,84.61,86.4492296603,91.6339893285,85.9667277292,16.7107048444,13.5507703397,0.8855585831,206.7686923053,858.94,1
810.785,829.9718181818,136.91,96.1535995897,93.1827812782,90.4065936178,19.3738811331,3.8464004103,0.9831341084,260.9825641216,914.48,0
822.337,844.8490909091,116.72,82.4411821271,88.3480037924,79.6630411352,22.2590044773,17.5588178729,0.1136076748,211.4384204082,892.61,0
833.815,857.2732727273,109.35,81.065203357,86.5533283579,78.7489943014,25.0503126622,18.934796643,0.0656102307,148.9462583384,890.65,1
845.393,868.7796363636,108.58,85.2162685604,82.9075513481,79.5850844035,27.6819865002,14.7837314396,0.8445867288,148.6875434414,897.82,1
859.575,884.2245454545,141.67,96.3302752294,87.5372490489,83.2531801854,30.5428798705,3.6697247706,0.8656979304,155.8464548577,930.34,1
878.355,905.4781818182,185.47,99.9951333463,93.847225712,86.7982944885,34.0638346517,0.0048666537,0.9819110449,180.2593816692,976.48,0
896.213,922.0645454545,170.93,94.6730310263,96.9994798673,83.9401251375,37.6263645745,5.3269689737,0.1389069616,157.7842327085,969.99,0
912.302,933.5785454545,126.79,89.4390754209,94.7024132645,79.8156923958,40.7822588531,10.5609245791,0.0107692308,120.7718938678,959.54,1
925.657,943.3963636364,106.34,92.8066155226,92.3062406566,80.5100805821,43.5327454294,7.1933844774,0.3068283917,107.958784554,966.34,1
939.436,956.5041818182,83.75,96.6741593651,92.9732834362,83.3755421939,46.2874917097,3.3258406349,0.8702496065,117.7554220514,997.75,1
949.29,969.7958181818,119.93,92.0538995508,93.8448914795,84.5276004253,49.0309667935,7.9461004492,0.8156703977,119.9431130208,1011.44,1
963.553,985.4230909091,144.57,98.4474357916,95.7251649025,86.1177210632,51.8739735631,1.5525642084,0.6782876186,111.7064011275,1035.51,1
985.978,1012.9443636364,217.82,92.01215611,94.1711638175,90.0018922749,55.783346337,7.98784389,0.9399982035,141.3939671017,1114.38,0
996.742,1016.3556363636,74.4,51.8970671982,80.7855530333,63.5313082577,58.2711618027,48.1029328018,0.0867454538,64.7253361731,1004.73,0
993.097,997.6552727273,-82.58,12.4212325109,52.1101519397,48.1786355448,57.8361985169,87.5787674891,0.1426373485,3.1927486507,894.02,1
986.07,981.8558181818,-63.38,28.6682335704,30.9955110932,49.634224519,55.6566740922,71.3317664296,0.1388625092,-41.5810166556,906.2,1
980.087,967.9794545455,-49.79,29.751839077,23.6137683861,50.0697848651,52.4277321736,70.248160923,0.588497769,-19.7625023896,909.8,0
973.756,952.7327272727,-70.07,25.6249809224,28.0150178566,48.3547041581,48.3751050609,74.3750190776,0.0823871138,-34.6555056372,896.09,1
967.631,940.2407272727,-92.7,28.3172064345,27.8980088113,49.5683407717,44.0491147349,71.6827935655,0.7042497832,-31.8026248786,905.24,0
945.718,905.8750909091,-233.92,6.1368183117,20.0263352229,36.3733868444,37.6610475522,93.8631816883,0.0817013464,-87.3864000611,778.7,1
925.211,880.7390909091,-227.77,14.4460172436,16.3000139966,40.2800274408,30.6898313371,85.5539827564,0.6658909982,-96.1175002776,807.51,1
904.273,862.6752727273,-289.06,19.1789988418,13.2539447991,42.6953498622,23.9420046553,80.8210011582,0.4242907801,-83.6320959861,825.98,0
874.608,847.0383636364,-186.47,17.2255822931,16.9501994595,41.9413988056,17.5122637413,82.7744177069,0.4286743516,-72.4621387784,819.52,1
856.32,837.4478181818,-72.03,18.149530305,18.1847038133,42.4589788203,11.6363128295,81.850469695,0.3352750809,-72.0190620971,821.86,1
850.112,832.9914545455,-74.39,20.7103332904,18.6951486295,43.9503881494,6.5477187468,79.2896667096,0.777054997,-62.0468075032,831.76,1
850.091,843.1510909091,-3.76,39.8018273067,26.220563634,53.6050751272,3.3879521812,60.1981726933,0.9409815951,-26.2405078698,905.95,0
847.886,849.9890909091,-8.53,35.3832580829,31.96513956,51.2605215128,1.3032494242,64.6167419171,0.1556420233,-21.250949021,887.69,1
848.364,859.648,-4.04,54.2971159079,43.1607337658,52.875799548,0.2110423057,45.7028840921,0.7168113147,-11.1973365965,902.23,0
847.439,868.2727272727,117.18,75.8439649289,55.1747796399,52.1472779951,-0.2854359878,24.1560350711,0.0633080695,-12.0930731967,895.81,1
861.775,881.8256363636,114.51,89.5889116396,73.2433308254,55.4675854655,0.0358403936,10.4110883604,0.9757575758,9.8492225042,921.98,1
873.404,893.0956363636,97.9,92.5,85.9776255228,55.6926888859,0.8811448968,7.5,0.3091408395,15.891234033,923.75,0
882.17,900.3894545455,95.25,87.0064377682,89.6984498026,54.0015596723,1.845206289,12.9935622318,0.2653203343,25.4984763281,913.15,0
888.89,900.9894545455,63.61,71.9581545064,83.8215307582,49.5619519324,2.3814375413,28.0418454936,0.2283236994,17.5627927151,885.47,1
896.047,901.8149090909,61.62,76.2285407725,78.3977110157,50.7981404326,2.7429723953,23.7714592275,0.9502819067,22.3610113123,893.25,1
904.349,905.23,8.84,85.9223300971,78.036341792,54.0581599658,3.3112313892,14.0776699029,0.9785955689,38.981612343,914.95,1
905.552,907.7156363636,30.32,84.8003699707,82.3170802801,54.5416791037,4.0226196144,15.1996300293,0.5957320688,48.7460940929,918.02,1
908.642,910.088,17.59,85.2474179127,85.3233726602,54.6351651109,4.7865115201,14.7525820873,0.3754740834,48.3791101959,918.6,0
909.742,910.7003636364,16.21,78.4956122023,82.8478000286,53.2940861616,5.4272182105,21.5043877977,0.1457023061,43.7477446484,913.12,1
912.161,912.5636363636,-1.99,83.9714646921,82.571498269,54.7427654741,6.0720744022,16.0285353079,0.8453846154,47.4831604915,919.99,1
916.362,921.9870909091,40.23,94.9179773381,85.7950180775,61.7816903183,7.37388181,5.0820226619,0.9525714286,81.9535172629,963.99,1
922.353,934.2249090909,70.15,96.9556768761,91.9483729687,64.4453105576,9.316386955,3.0443231239,0.9202724359,113.1105276793,983.79,1
931.918,950.0098181818,123.7,98.1162172427,96.6632904856,67.5966190995,11.9442433763,1.8837827573,0.7261873865,133.7015163197,1009.15,1
945.07,965.4774545455,123.56,95.9974497025,97.0231146071,68.5181410034,14.9614483103,4.0025502975,0.3780522032,137.6047968523,1015.06,1
959.045,981.4974545455,118.35,93.2104454685,95.7747041379,70.3952988656,18.2887243078,6.7895545315,0.6771066368,150.671937905,1033.72,0
968.669,990.9565454545,93.05,79.6251920123,89.6110290611,64.7197984398,21.2414896963,20.3748079877,0.0474916388,123.2798827719,1010.03,1
979.266,1001.0149090909,105.39,87.5637480799,86.7997951869,66.4233538789,23.9624476519,12.4362519201,0.7775707899,114.3617331866,1024,1
992.654,1014.3265454546,140.47,97.8049490539,88.331296382,69.8774296482,26.7954021326,2.1950509461,0.9230329041,127.0911134,1052.48,0
1006.493,1024.8258181818,130.41,88.9353054082,91.434667514,69.3167839163,29.4557883835,11.0646945918,0.3893333333,114.9037359691,1051.73,0
1013.094,1021.0998181818,22.01,46.7902567795,77.8435037472,54.6868670499,30.7739502804,53.2097432205,0.1509070577,36.2001124227,985.71,1
1016.303,1018.0063636364,12.41,52.2678972615,62.664486483,56.2435663134,31.2724121858,47.7321027385,0.406723797,23.9822938947,995.49,1
1019.176,1017.2967272727,3.23,62.1774242516,53.7451927642,58.7164407663,31.4200717352,37.8225757484,0.7387276096,43.9414918362,1011.01,0
1018.332,1013.9429090909,-16.26,55.091383812,56.5122351084,56.267635772,31.0823138732,44.908616188,-0.0215107554,32.3022567437,1000.73,1
1016.712,1010.7534545455,-32.39,54.087972167,57.1189267435,56.2777320718,30.3881259914,45.912027833,0.2183592559,16.7619842178,1000.74,1
1014.282,1009.3294545455,-2.19,59.1140656064,56.0978071951,57.6958874818,29.5667356933,40.8859343936,0.5868514341,22.7603404038,1008.88,1
1014.328,1008.8290909091,-12.46,60.7604373757,57.9874917164,58.1744567113,28.6835666525,39.2395626243,0.3834762276,21.3936979661,1011.53,1
1015.199,1012.1694545455,-19.78,73.9127733598,64.5957587806,61.8840679163,28.0803524086,26.0872266402,0.9759704251,39.4916560426,1032.91,1
1015.497,1019.4896363636,5.06,88.0529324056,74.2420477137,65.4336439687,27.9833515989,11.9470675944,0.9781884277,57.9026466879,1055.75,1
1016.097,1026.9265454546,70.4,88.6369284294,83.5342113983,65.5762272767,28.1599379378,11.3630715706,0.5921225383,56.2819868815,1056.4,0
1022.677,1033.418,55.72,85.7790755467,87.4896454606,64.1810274484,28.3611739455,14.2209244533,0.2409110819,40.7074721972,1051.8,1
1031.469,1044.5676363636,71.6,96.6016112561,90.3392050774,69.1319084699,29.0164021053,3.3983887439,0.8375,60.9664517683,1084,1
1042.691,1061.5041818182,123.89,98.948998264,93.7765616889,74.0118390498,30.5037697342,1.051001736,0.8596068993,98.0316673571,1124.83,1
1055.619,1077.3803636364,129.22,94.3341911284,96.6282668828,74.585969965,32.4512060328,5.6658088716,0.4099018733,108.6751164985,1130.02,1
1074.351,1101.4696363636,179.23,97.6180714989,96.9670869637,79.7731915217,35.4379053359,2.3819285011,0.8732067222,148.6941287391,1183.53,0
1091.477,1120.704,168.61,83.7239689669,91.892077198,77.438210057,38.7114999939,16.2760310331,0.2474010861,133.6869026465,1180.05,0
1105.544,1131.7445454546,119.5,72.3152307064,84.5524237241,69.7324711523,41.4593101401,27.6847692936,0.0795080547,112.7301339559,1152.11,1
1120.179,1145.1092727273,123.59,83.2788893426,79.7726963386,72.5584575913,44.0674059063,16.7211106574,0.6305560901,114.5798663362,1180.46,1
1134.097,1158.6476363636,138.24,89.0703788303,81.5548329598,74.0721779577,46.5995015288,10.9296211697,0.653328734,129.2177525694,1194.64,0
1147.578,1169.0318181818,139.41,86.8556818701,86.4016500143,73.1165572362,48.7902917602,13.1443181299,0.4552194543,125.0059839685,1191.16,1
1165.037,1183.3612727273,142.39,97.9069239501,91.2776615501,76.469647709,51.1023869496,2.0930760499,0.9318501171,127.1489975099,1228,1
1182.397,1200.1909090909,132.98,89.7918573646,91.5181543949,78.9750526041,53.7507745315,10.2081426354,0.8331135531,138.256911052,1256.32,1
1198.468,1218.906,155.32,95.1067856177,94.2685223108,80.9190280278,56.7910178831,4.8932143823,0.9395348837,139.2185169772,1287.38,0
1211.467,1230.0936363636,71.89,85.3242189009,90.0742872944,74.172664545,59.383930686,14.6757810991,0.0708648195,103.8695748399,1260,1
1219.956,1241.2814545455,92.86,90.1423445448,90.1911163545,75.3103616511,61.6326000106,9.8576554552,0.4285714286,89.3806369959,1269.98,1
1229.791,1251.924,126.29,91.1719457014,88.879503049,75.79527143,63.4947418116,8.8280542986,0.3529411765,81.4235310193,1278.49,0
1237.876,1252.5165454546,54,68.6080231996,83.3074378152,64.5030999986,64.1473130777,31.3919768004,0.029626124,42.0137088546,1233.86,0
1234.976,1236.5481818182,-44.59,28.4920251329,62.7573313446,49.8839886241,62.5371188752,71.5079748671,0.1244124412,2.0200830173,1149.34,1
1234.601,1228.5325454546,-0.32,48.2310294828,48.4436926051,55.2574424059,60.1021197586,51.7689705172,0.7939443759,-4.7609665394,1190.99,0
1227.177,1207.1450909091,-109.42,37.8586666667,38.1939070941,45.7052326459,55.9614602626,62.1413333333,0.4242933333,-29.976546385,1111.55,1
1222.193,1197.9401818182,-81.05,53.7466666667,46.6121209387,52.7892156535,51.7918027126,46.2533333333,0.8856705651,-24.8899109088,1176.58,1
1219.095,1198.7450909091,-58.71,67.0986666667,52.9013333333,57.7751794697,48.503343695,32.9013333333,0.9203664553,9.4558972396,1226.42,1
1214.808,1202.9932727273,-17.54,71.3226666667,64.056,59.2416937754,46.0817583187,28.6773333333,0.6668651384,22.8015838132,1242.46,1
1213.394,1208.6390909091,-27.14,72.2293333333,70.2168888889,59.5663100514,44.2796714192,27.7706666667,0.5235820896,25.7535772864,1245.82,1
1211.826,1216.6256363636,-21.17,75.2853333333,72.9457777778,60.7023945529,43.0422578152,24.7146666667,0.6522140221,30.8669499075,1258.75,0
1201.239,1209.4972727273,-60.43,52.6986666667,66.7377777778,49.608024085,40.7741967156,47.3013333333,0.0127171216,-25.652974865,1172,0
1185.036,1185.8210909091,-79.03,25.6053333333,51.1964444444,40.1327683551,36.2651399404,74.3946666667,0.0055338837,-97.8124672488,1068.16,0
1166.971,1146.6145454546,-221.49,6.1729612464,28.1589870821,33.2848865223,28.8838993591,93.8270387536,0.1809363683,-165.4735657247,969.4,1
1149.679,1119.5234545455,-99,18.146632482,16.6416423539,38.6712407846,20.7984401734,81.853367518,1,-141.6963010785,1012.88,1
1141.578,1098.8472727273,-140.59,22.5815994478,15.6337310587,40.5846893816,12.9350596314,77.4184005522,0.8148406606,-119.5406346857,1036.23,1
1135.362,1093.904,-112.23,41.9164776649,27.5482365316,48.1760384994,6.8449083083,58.0835223351,0.9874668595,-72.1898264712,1114.39,0
1116.456,1076.1218181818,-204.9,22.9760378661,29.1580383263,42.4537476475,0.9440597941,77.0239621339,0,-98.8987380104,1037.6,0
1095.175,1060.3389090909,-216.21,21.0260329356,28.6395161555,41.9019204459,-4.6571562907,78.9739670644,0.3852665294,-103.0014208323,1030.84,0
1063.495,1030.1361818182,-328.26,2.6647058824,15.555592228,35.5700186377,-11.3711836703,97.3352941176,0.0209821429,-143.9712129523,928.1,1
1033.365,1010.5952727273,-216.6,17.5468576233,13.7458654804,38.2627753001,-17.9746909194,82.4531423767,0.4761904762,-143.9891896286,956.02,1
1012.103,997.2561818182,-111.02,18.6264138661,12.9459924573,38.6702756479,-24.058292998,81.3735861339,0.6889710827,-108.0327409335,959.08,1
1008.993,1002.3138181818,70.52,40.3043372121,25.4925362338,46.3308708791,-28.1672054749,59.6956627879,0.921710161,-63.8204408501,1039.09,1
1016.452,1008.6769090909,26.02,41.4083055307,33.446352203,46.6960237564,-30.6938915522,58.5916944693,0.5311094453,-36.0668502065,1042.83,0
1018.251,1012.2238181818,0,39.341185431,40.3512760579,46.0305934561,-32.1545720881,60.658814569,0.3011507704,-35.3205755329,1037.29,0
