btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_5,ntran_value_30,trfee_value_2,hrate_2,hrate_7,class_y0
-39553.7256195105,273.096,275.08,33.3333333333,-1.4514138567,-1.4724677093,-1.5276790361,-2.6774406654,1.0849055657,265.05,280.63,121271.537634409,23.04214901,411296.56997,382018.988559,0
-49251.1453835605,269.736,271.635,33.3333333333,-1.2323774651,-1.2137633993,-1.8756326065,0.4064445385,-0.2720164887,264.11,276.6,120222.275268817,18.45162508,353662.655707,374222.68267,1
-40857.0296336605,268.47,269.9716666667,41.6666666667,-0.4615337046,-0.7698781864,1.1200913837,1.1376842927,2.547385074,271.15,274.19,119706.509677419,26.67403896,458451.590731,327444.847336,0
-50377.3442146805,266.09,268.3466666667,41.6666666667,-0.869765815,0.5227394554,0.335350752,0.6390343723,-1.2693163294,267.53,260.41,119304.15483871,26.65997778,442733.250478,363827.608152,0
-61088.3184140805,266.548,265.8216666667,41.6666666667,0.1739240459,-0.053821334,0.0189103842,-1.2453269607,-1.221337592,264.74,261.01,119199.107526882,25.19329055,322225.9752,369025.145411,1
-53075.7153606805,266.618,266.3566666667,41.6666666667,0.0263926893,0.1009949838,-0.7144683796,-0.4370444047,0.3472487825,265.57,261.6,118426.944086022,25.29193539,390338.782966,411296.56997,0
-58561.3458820705,266.044,265.7583333333,41.6666666667,-0.2183402883,-0.9097716288,-0.7899233953,-0.5742162969,-1.4956813764,261.46,264.07,117567.597849462,23.62123658,351042.932331,353662.655707,0
-68194.6216501105,263.036,264.3883333333,33.3333333333,-1.1413026719,-1.1092992576,-1.0719531461,-1.7815541104,-2.0674268443,256.11,265.71,115464.408602151,22.59740485,351042.932331,458451.590731,1
-59539.4318452905,260.784,261.9416666667,41.6666666667,-0.8593462257,-0.7688483842,-1.1408807731,-0.9634804714,0.1404659016,256.66,262.32,113428.886021505,18.29530243,385099.336214,442733.250478,0
-75681.2522277905,252.848,254.7866666667,41.6666666667,-3.2510903211,-4.150675097,-5.0356730038,-6.5197960835,-13.1800580687,224,262,112864.361290323,18.29530243,385099.336214,322225.9752,1
-51386.1796726905,245.152,248.5266666667,41.6666666667,-3.1328117888,-3.5420943919,-4.0336502411,-6.1207083124,0.9386414439,226.4,260.45,113123.178494624,22.53259396,377240.166087,390338.782966,1
-35573.8449284904,239.968,243.55,50,-2.0880111544,-2.0931572319,-2.8376982764,2.3334816197,3.7283217955,235.15,254.01,113541.778494624,25.78007236,379859.889463,351042.932331,0
-45870.1624317905,235.444,238.8883333333,41.6666666667,-1.849355801,-2.3468112267,1.264271054,1.4270858591,-0.8741500774,233.5,254.63,113572.427956989,24.77607127,398197.953092,351042.932331,0
-61726.4079819905,230.35,234.7033333333,41.6666666667,-2.0918797637,0.6801648126,0.5940059354,-0.9731519946,-1.0721539118,231,221.11,113635.32688172,25.1348193,406057.123219,385099.336214,0
-74568.8746731905,231.168,230.1066666667,33.3333333333,0.3606084157,0.2161001587,-0.954640387,-0.9948855417,-0.9176171717,228.35,222.01,113138.63655914,23.63760391,403437.399844,385099.336214,0
-112091.95805689,227.728,227.5933333333,33.3333333333,-1.5764844951,-2.9026860677,-3.5788647312,-4.8322201409,-8.74682311,209.76,226.4,111742.369892473,22.96914083,412658.093588,377240.166087,1
-69783.9524273905,225.096,226.8366666667,41.6666666667,-1.1498624028,-1.2187904841,-1.2676693416,-1.4426954265,5.8614322571,222.38,231.77,111872.006451613,20.4380634,369504.306023,379859.889463,1
-45776.3572232905,223.558,225.2133333333,41.6666666667,-0.6697919585,-0.5692014702,-0.453062903,3.6938172006,1.526202144,225.8,223.01,112461.092473118,24.8013553,423446.540479,398197.953092,0
-60142.6210582905,222.376,223.8133333333,41.6666666667,-0.5183477659,-0.4185304145,2.3575671507,0.6056345975,-0.314932949,225.09,225.85,113052.202150538,25.66812814,372201.417746,406057.123219,1
-37242.4341137905,222.928,223.9216666667,50,0.2397214612,2.486357604,1.3613327196,1.2788980074,2.8727289637,231.76,207.73,113031.296774194,25.67958618,418052.317033,403437.399844,0
-52732.9933051905,227.092,224.1966666667,41.6666666667,1.8930215094,0.9009188224,0.6924910486,1.1962030474,-0.480322869,230.41,198.12,113398.780645161,23.57561436,401869.646696,412658.093588,0
-68219.3532497905,228.416,227.41,41.6666666667,0.5866874656,0.351808796,0.5740560443,-0.5752804154,-0.6702379619,229.04,219.77,113277.888172043,24.08727019,401869.646696,369504.306023,1
-52415.8343946905,229.228,228.6566666667,41.6666666667,0.3564155245,0.5242526429,-0.2585727974,-0.1476977616,0.3748424386,230.25,223.17,111820.217204301,23.00206438,445023.434261,423446.540479,0
-76341.0212410905,229.802,229.0166666667,33.3333333333,0.2533970548,-0.4014359224,-0.3751402735,-0.2275914294,-0.8300252974,227.97,220.29,112169.529032258,17.61443105,388384.088082,372201.417746,1
-54870.2524121905,229.308,229.6983333333,41.6666666667,-0.2143978173,-0.1479165544,0.0261905815,-0.1481353471,0.5337546032,228.95,226.67,113960.864516129,25.0420155,428840.763924,418052.317033,0
-74609.8815122905,228.656,228.97,41.6666666667,-0.2848329125,-0.1884816502,-0.3762563465,-0.149371871,-0.8324983452,227.24,225.04,115495.812903226,28.84121772,409960.981865,401869.646696,1
-53739.8653180905,228.96,228.9666666667,50,0.1323124603,0.0716799657,0.3722483867,0.2914952785,1.4154889023,230.72,224.39,117000.795698925,44.13311414,415355.20531,401869.646696,1
-33636.8252271905,230.108,230.0666666667,58.3333333333,0.4933004767,0.8241319203,0.9209243593,1.7976357116,2.1797825209,235.39,226.17,115778.165591398,36.44597513,407263.870142,445023.434261,1
-7877.9333982905,232.572,231.8033333333,58.3333333333,1.0526947003,1.1824297246,1.8540724145,2.0733641707,1.9669458205,240.28,226,117346.193548387,21.94174192,430369.76945,388384.088082,0
-31029.9649602905,234.774,233.8416666667,50,0.9384511162,1.3811884815,1.3697550079,0.9647412514,-0.0374633176,240.07,226.5,116865.729032258,32.06849601,427538.389387,428840.763924,1
-7006.0858994905,238.16,236.3466666667,58.3333333333,1.4369154667,1.4422721078,1.1964353034,0.8111800449,1.6598234073,244.04,226.33,117216.488172043,21.92532491,450189.429885,409960.981865,0
-30257.9514437905,239.726,238.1916666667,50,0.6680511016,0.2901182468,-0.2688242777,-0.3845047578,-2.4288329228,238.35,229.23,117998.825806452,25.98789351,385067.688455,415355.20531,1
-9563.0322923905,240.338,239.5483333333,58.3333333333,0.2580898633,-0.169124126,-0.2130110621,-1.1494282969,0.1299763291,238.57,235.02,118867.131182796,28.37170322,393561.828641,407263.870142,1
4242.1445544095,240.282,240.2816666667,66.6666666667,-0.0233197328,-0.0197838366,-0.5796529179,0.3449370846,0.55989784,239.92,238.44,119333.767741936,26.40670885,399224.588766,430369.76945,0
-13206.9740450905,239.202,239.3666666667,58.3333333333,-0.4547755839,-0.9834253317,-0.5016228014,-0.8174223666,-2.1947425733,234.79,239.98,122527.546236559,28.71675844,478503.230506,427538.389387,0
-32862.0944850905,236.292,237.6116666667,58.3333333333,-1.2285711306,-0.9285056826,-1.2813330198,-2.2019484497,-2.2091543261,229.66,237.01,124862.288172043,28.99472893,489828.750755,450189.429885,1
-16187.2378699905,234.564,235.195,58.3333333333,-0.7384507572,-0.9555575287,-1.4607093183,-1.0936926908,0.0217689445,229.84,234.78,126181.701075269,37.79488817,385067.688455,385067.688455,1
1111.3742981095,232.838,233.8083333333,66.6666666667,-0.7366041948,-1.0607297036,-0.6827254136,0.0804890426,0.1392091407,229.99,237.5,128991.713978495,25.41672183,396393.208704,393561.828641,0
-17058.0879926905,230.506,232.0883333333,58.3333333333,-0.9960635419,-0.696393784,-0.19214027,-0.2990948772,-0.7373988952,228.34,233.02,131795.086021505,30.21206978,450189.429885,399224.588766,1
-2412.3516982905,229.982,230.7833333333,58.3333333333,-0.2244327132,0.2717476901,0.3550739386,0.4630063375,1.6634115702,232.2,228,134625.490322581,29.74177227,461514.950133,478503.230506,1
17046.5532476095,230.674,230.505,58.3333333333,0.299067762,0.3683924663,0.4447869082,1.0358798099,0.4083480496,233.24,223.99,141988.797849462,27.13904934,421875.629263,489828.750755,0
5815.7953232095,230.732,230.5616666667,58.3333333333,0.0252333026,-0.0032606569,0.2414520892,-0.4695276514,-1.3474033524,230,226.5,145671.040860215,26.22637494,399224.588766,385067.688455,1
19216.9402760095,230.758,230.6366666667,58.3333333333,0.0112996809,0.1984743249,-0.2898380902,-0.6389311602,0.069541032,230.1,223,144675.012903226,26.57437234,424738.98841,396393.208704,0
5135.6331744095,230.32,229.99,58.3333333333,-0.1927450065,-0.6567841507,-1.0118282174,-0.84404065,-1.7576223319,226.15,227,142898.027956989,22.72770657,389344.072709,450189.429885,1
24468.5127913095,229.97,230.3366666667,58.3333333333,-0.1513226268,-0.2912402959,0.0608140562,0.0564505683,1.8705234686,230.08,230.83,142352.006451613,20.50270252,353949.157009,461514.950133,0
10882.4254261095,229.23,229.8783333333,50,-0.3199791519,-0.0631231018,-0.1073444797,0.7177944465,-0.4349345757,229.42,229.89,142553.894623656,26.79271324,389344.072709,421875.629263,1
35085.1617838095,230.002,230.0016666667,58.3333333333,0.3328667358,0.3986981617,1.1174716596,0.7409457551,1.9168260859,233.88,229,142543.35483871,26.72725503,471932.209345,399224.588766,1
57640.6071841095,231.014,230.8716666667,66.6666666667,0.4349305436,0.9830687625,0.6872505271,1.2483430785,0.5798600711,235.14,225,141839.916129032,27.90074242,442436.446261,424738.98841,0
42531.1830756095,232.546,231.48,58.3333333333,0.666206476,0.3651272278,0.6318144957,-0.0106912995,-0.60124267,233.81,223.12,141518.795698925,24.26546849,427688.564719,389344.072709,0
25024.7336662095,232.944,232.5233333333,50,0.171986454,0.3237167115,-0.2073197467,-0.6009096555,-0.6005766411,232.4,228,139671.415053763,27.12553705,477831.361961,353949.157009,1
42591.5601015096,234.888,233.9766666667,58.3333333333,0.8298953928,0.5581627195,0.550930269,1.1270167384,2.854610118,239.14,228.89,139368.008602151,20.98693709,424738.98841,389344.072709,0
22714.1052221095,235.504,235.23,50,0.2616859763,0.1821424526,0.4432708268,0.9651945607,-0.9242209965,236.78,232.56,139596.767741935,25.99373327,409991.106868,471932.209345,0
1779.2587286096,235.7,235.62,41.6666666667,0.0831531468,0.254252101,0.539195015,-0.6185125364,-0.3128040763,235.87,233,139893.509677419,25.94376393,510276.701354,442436.446261,1
22120.2669206095,236.368,235.9416666667,50,0.283680652,0.5047449753,-0.2785434056,0.0442953898,0.401394856,238,231.16,139732.202150538,28.15450861,457184.327803,427688.564719,1
39028.3015934095,237.44,236.6016666667,50,0.456015331,-0.1436333657,0.1165625113,0.3312458051,0.2610967541,237.77,231.69,139536.012903226,29.54151507,465548.431663,477831.361961,1
56853.9192314095,237.402,237.6916666667,58.3333333333,-0.0158965893,0.2111845124,0.3858473754,0.378073635,0.495050516,239.06,235.09,139153.15483871,24.63261278,377880.220506,424738.98841,0
41838.8525125095,237.734,237.6016666667,50,0.1396313027,0.2527401475,0.203188578,0.17423449,-0.146581536,238.6,234.67,136714.819354839,24.86350758,459502.348135,409991.106868,1
62155.3561616095,238.662,238.2516666667,58.3333333333,0.3890781767,0.3859990068,0.4276330911,0.3939243786,0.9344302932,240.85,235.01,135430.651612903,18.81504764,456479.306371,510276.701354,1
88839.6036871095,240.546,239.98,58.3333333333,0.7790615301,0.9085527241,1.0463867935,1.6428709582,2.3513116232,246.79,235,135700.075268817,22.34545918,447410.181079,457184.327803,0
65071.4067751095,241.632,240.9883333333,50,0.4516066046,0.4407456267,0.6365213476,0.4875668748,-1.3761778737,243.47,236.3,135776.339784946,23.79329659,450433.222843,465548.431663,0
51087.6547186095,242.422,241.8433333333,50,0.3279102197,0.4465331586,0.2839007804,-0.749804641,-0.1234314084,243.29,237.62,135785.51827957,26.85313864,408110.638146,377880.220506,1
65187.5702570095,243.598,242.765,58.3333333333,0.4868999263,0.3750173345,-0.2837474283,0.2624677943,0.648366997,244.49,236.1,134453.731182796,26.40812974,414156.721675,459502.348135,1
82500.7126104095,244.572,243.95,58.3333333333,0.4003833229,-0.0873487522,0.3422609549,0.5751071366,0.5018472761,245.71,239.52,133726.462365591,23.5205094,402064.554618,456479.306371,1
101641.06802121,244.868,245.1516666667,66.6666666667,0.1196881984,0.4936547164,0.6993500913,0.7248416384,0.9478360007,248.05,242.3,131532.098924731,25.49534435,450433.222843,447410.181079,0
90969.3642571095,245.39,245.025,66.6666666667,0.2134945939,0.2977260945,0.1808457936,0.0203450524,-0.907145896,245.81,242.06,130732.090322581,19.80117665,453456.264607,450433.222843,1
116870.96710481,246.756,246.1133333333,66.6666666667,0.5546099647,0.5311707066,0.5409451834,0.3374997747,1.5821454455,249.97,242.16,130455.223655914,23.74975114,423225.846967,408110.638146,1
143813.83810111,248.354,247.7083333333,66.6666666667,0.6431784759,0.6785112759,0.5887363676,1.3366774994,1.0912095534,252.47,243,130382.316129032,25.32149388,405087.596382,414156.721675,1
165851.46611161,250.11,249.3766666667,66.6666666667,0.702191275,0.6407800935,1.1567554234,0.9440604123,0.7969112712,254.49,244.53,131668.830107527,26.01374838,459502.348135,402064.554618,1
200668.20720541,253.118,252.2733333333,75,1.1773168043,1.6984324794,1.737194824,2.0601874593,3.3234636474,263.09,245.01,132108.060215054,29.32881596,493327.875054,450433.222843,1
225996.35618271,257.97,255.9433333333,75,1.8824460974,1.9575212603,2.2462918293,2.9709821084,2.6185005694,270.04,242.82,132299.544086022,27.25756736,469115.464008,453456.264607,0
215993.22951081,260.234,258.4833333333,66.6666666667,0.8866325123,0.835488252,0.8483472456,-0.3892109553,-3.3969224799,260.99,248.06,131364.686021505,28.3979313,396478.230872,423225.846967,1
232697.92832421,262.472,260.805,75,0.8673592911,0.8849712961,0.0721405123,-1.2010395163,0.9948434473,264.28,250.3,130688.941935484,23.11188843,432796.84744,405087.596382,1
261665.36957691,265.702,263.8333333333,83.3333333333,1.2305596397,0.7073336378,0.0702779939,1.8038782308,2.6129130143,270.3,253.69,131172.815053763,23.11188843,432796.84744,459502.348135,0
241268.59156381,266.662,266.0666666667,75,0.3616053906,-0.2026184041,0.8621496212,0.7958027082,-1.021307598,267.9,260.8,131713.303225806,26.90024528,502407.529196,493327.875054,1
271435.01700631,267.69,268.0866666667,75,0.3770651591,1.3205620688,1.4291349426,0.8372459068,2.6957994115,275.21,260,133665.367741935,29.84547675,384372.025349,469115.464008,1
293007.28547681,271.2,269.5083333333,75,1.3013020298,1.3779166754,0.9662512291,1.9600306426,1.2242618737,278.6,259.82,134820.520430108,30.92973723,438849.950201,396478.230872,1
313593.620494309,275.036,273.14,83.3333333333,1.4044194481,1.1022960566,1.8101639414,1.3673462064,1.510430539,283.03,262.67,135710.858064516,29.269015,475168.56677,432796.84744,1
343597.20705081,277.7,276.5233333333,83.3333333333,0.960877174,1.456423367,1.0432980188,0.9528160913,0.3952016435,283.96,264,136228.920430108,28.1587973,466088.912628,432796.84744,1
364863.68004621,281.502,279.2333333333,83.3333333333,1.3711454899,1.0399820095,0.9785553881,0.7126178126,1.0300339816,286.9,267.39,135898.498924731,28.61850485,420690.641917,502407.529196,1
398865.82869801,285.568,283.8416666667,83.3333333333,1.4253949773,1.4756782532,1.464094158,1.9985404152,2.9670468488,295.8,273.46,135433.649462366,24.19684513,469115.464008,384372.025349,1
430128.99970481,290.982,288.9183333333,83.3333333333,1.8545805462,1.940618048,2.4557568494,3.1686182833,3.3701897179,305.67,278.22,135932.789247312,25.28704706,460035.809866,438849.950201,1
462387.30713091,297.378,294.955,83.3333333333,2.1423936038,2.5791915939,3.0955774646,3.1598427726,2.9494958272,314.95,282.2,137258.221505376,30.03937533,478195.11815,475168.56677,1
501751.33533821,306.316,302.59,91.6666666667,2.9231994308,3.3964907931,3.5396387745,3.6243633028,4.2992307783,328.28,279.25,139250.548387097,28.96944937,411610.987775,466088.912628,0
472986.15697561,310.972,306.96,83.3333333333,1.5603810229,1.2087145664,0.4882228492,-0.7424136398,-5.7840580578,310.9,286.15,141146.550537634,33.48909435,458010.013458,420690.641917,1
487267.70287781,317.02,313.44,83.3333333333,1.9483623091,1.5929054569,1.1407086668,-0.438552389,4.9069532798,325.78,294.4,142357.750537634,33.21211626,507524.609508,469115.464008,1
532414.20526761,328.138,324.3933333333,91.6666666667,3.341836641,3.4399218444,3.1534855332,7.6222573287,10.3375613775,361.73,301.7,143614.819354839,28.36131688,470388.662471,460035.809866,1
609626.98698831,345.986,340.7916666667,91.6666666667,4.9912466972,5.1642506769,8.8136869218,10.7670537428,11.1965461081,404.55,313.5,145014.838709677,27.61874593,492051.298242,478195.11815,1
715586.24612931,361.856,356.3216666667,91.6666666667,4.3254763939,6.8528600068,7.5014955825,6.083462685,0.9703792619,407.99,302.99,147473.63655914,30.92341672,448726.026699,411610.987775,0
655411.53264081,376.92,365.7966666667,83.3333333333,4.3477683774,4.2079721518,2.1647757433,-2.3511094391,-5.6725981401,387.77,303.01,151937.425806452,32.90854536,488956.635989,458010.013458,0
608458.99478901,386.658,376.5116666667,75,2.7857877202,0.8978443059,-2.5350562949,-4.2877740732,-2.9029500064,374.41,320,154847.182795699,46.51890714,479672.64923,507524.609508,1
634807.58996151,391.112,386.1366666667,75,1.196398478,-1.3036384295,-2.0616443266,-0.2561674199,2.3906151666,383.62,360.4,156094.208602151,35.65030072,461104.675711,470388.662471,0
607362.57087461,384.83,388.035,66.6666666667,-1.6184748092,-2.2656883269,-1.1300517225,-0.2436025806,-2.8778203278,372.86,368.11,157052.64516129,32.5182418,423968.728674,492051.298242,1
633297.54367801,378.81,383.675,66.6666666667,-1.532751281,-0.4977895662,0.3039305805,-0.7394117125,1.3989969028,378.02,364.37,156190.855913979,27.24627205,504429.947255,448726.026699,0
584406.94658311,369.07,371.8083333333,58.3333333333,-2.7010382127,-2.6505602643,-4.3309520746,-5.057517948,-11.5140327987,335.02,353.26,156477.739784946,24.18116382,433252.715433,488956.635989,0
532896.63852141,356.158,359.21,50,-3.7845952039,-5.3283977965,-6.1452569527,-9.9173838804,-8.3207349621,309.95,371.07,156743.404301075,28.22602453,454915.351205,479672.64923,1
570641.08550991,346.886,352.9933333333,58.3333333333,-2.5766118081,-2.5013096782,-3.8014118719,0.0548985915,8.4305321451,337,366.18,158055.879569892,27.36790426,442536.702193,461104.675711,0
545977.61255271,339.754,345.2366666667,50,-2.0117277001,-2.8644088508,0.0187991318,4.1885661787,-0.0533997877,336.98,360.54,158195.017204301,30.2843787,579380.209973,423968.728674,0
520349.23427981,330.774,338.6283333333,41.6666666667,-2.5297424075,-0.2836698097,2.3953519078,-0.6222382109,-1.1910766341,332.95,323.63,158474.176344086,25.54702522,477906.839865,504429.947255,0
492705.67346931,327.27,328.8583333333,33.3333333333,-1.0684164326,0.7446631998,-1.8172931153,-2.6992397791,-4.207402924,319.29,294,158694.303225806,26.23777854,546646.864777,433252.715433,1
514949.49598971,331.454,327.8633333333,33.3333333333,1.3064543106,-0.4745651481,-0.6149536015,-0.3268920852,3.5536187535,330.82,308.42,157752.88172043,25.03323565,497546.846983,454915.351205,1
542668.17184201,331.236,332.225,41.6666666667,-0.0647605467,-0.0676007365,0.3068912294,2.564038306,1.5744578585,336,325,157618.107526882,22.58995092,474633.505345,442536.702193,0
515416.07185211,330.968,331.9716666667,41.6666666667,-0.0796861187,0.1981615101,1.6666829881,0.7232151055,-0.1280276476,335.68,325.45,157890.378494624,25.8693141,576106.875454,579380.209973,0
488496.55514441,329.572,330.1433333333,33.3333333333,-0.423675216,0.5222567109,-0.4881973033,-1.5195248841,-2.9110221207,326.51,314.6,158748.87311828,26.60929107,527006.857659,477906.839865,0
467192.91398061,330.124,328.3166666667,33.3333333333,0.1721460138,-0.6732221711,-1.4224488476,-2.0696594476,-1.2282967746,322.04,315,158633.638709677,28.65607622,458266.832747,546646.864777,1
472322.26723223,329.258,329.52,33.3333333333,-0.2634939912,-0.7229819536,-0.9213000556,0.0735609769,1.3754187285,326.5,329,158519.541935484,25.51230756,458266.832747,497546.846983,0
468260.05500097,326.882,328.415,33.3333333333,-0.7197723512,-0.8677085271,-0.1866039959,0.3342423935,-0.7069339415,324.2,330.28,158658.397849462,25.68798169,520460.18862,474633.505345,0
463158.49771208,324.448,326.315,33.3333333333,-0.7386332431,-0.1955360238,0.1487175599,-0.4646330244,-0.2223321074,323.48,324.92,156694.886021505,25.20808542,582653.544493,576106.875454,0
454509.4787791,323.184,323.6566666667,25,-0.3915134622,-0.1823176341,-0.7015630884,-0.6988776618,-1.1754232162,319.7,310,155814.552688172,22.28715044,569560.206415,527006.857659,1
466763.2387549,324.556,324.1366666667,33.3333333333,0.4215598353,0.183095112,0.4797714631,0.8308232484,2.8370697129,328.9,318.52,155404.905376344,25.51151834,523733.52314,458266.832747,1
502749.401241,329.898,329.3316666667,41.6666666667,1.5726566437,2.14255429,2.9308497557,4.9839862417,7.1309027705,353.9,320.13,155103.565591398,24.94506527,549490.493162,458266.832747,1
516026.2313095,336.486,334.4383333333,50,1.9353450493,2.4747643385,3.6914935234,4.1187054287,1.1065080869,357.42,320.39,155536.823655914,25.58035035,556720.631229,520460.18862,0
509750.86395425,343.18,339.8966666667,41.6666666667,1.9691685544,2.7553164971,2.7280654251,0.5266467524,-0.0532145821,356.78,317,155404.810752688,29.18544934,585641.183501,582653.544493,1
517568.04750396,353.536,347.8966666667,41.6666666667,3.0022394168,3.0435318428,1.6810748669,1.9683582569,3.9899310959,371.2,316,156227.475268817,25.41874713,538645.28606,569560.206415,1
535666.00071426,363.098,357.3983333333,50,2.7144381495,1.6103219942,1.7782599633,2.693997236,1.3980633761,376.7,328.53,154402.182795699,28.0049699,527800.078958,523733.52314,0
520255.718362559,365.068,363.0916666667,50,0.5501065792,0.4110062023,0.5657464638,-1.1463458523,-3.6907550807,362.7,347.84,155322.976344086,21.63065329,567565.838331,549490.493162,0
507912.31059476,365.418,364.0383333333,50,0.0977614616,0.1355054726,-1.1493030686,-2.4229862909,-1.1552175011,359.11,350.41,156995.896774194,32.24050832,542260.355094,556720.631229,1
520103.19453026,366.312,364.7516666667,50,0.2489000204,-0.6863577484,-1.38116479,-0.2263696446,0.7024782119,361.48,354.45,158149.320430108,32.66538323,694093.25452,585641.183501,1
530092.474747599,364.74,365.8633333333,58.3333333333,-0.4277132123,-0.8841573594,0.0513752143,0.654671572,0.6068649321,363.62,367.11,158815.817204301,31.42432556,531415.147992,538645.28606,1
546876.601415099,366.998,368.6166666667,66.6666666667,0.5905935791,1.660930744,2.5996468257,3.5482311327,6.4895973332,388,354.56,161427.668817204,31.18138861,520569.94089,527800.078958,1
561556.037447,372.034,370.5383333333,75,1.3411119047,1.9651942562,2.3860996042,3.2757169403,0.0618365474,388.54,348.64,162744.52688172,32.71329254,607331.597705,567565.838331,1
576505.623521499,379.37,375.9566666667,75,1.9462365569,2.2571761432,2.8072798802,0.9661211537,1.87040576,395.57,356.21,164081.920430108,30.07728753,621791.873841,542260.355094,1
587960.764613199,390.664,385.79,75,2.9035504606,3.4777218427,2.4737633458,3.679726745,5.4890477301,416.67,355.92,165775.802150538,30.07728753,621791.873841,694093.25452,0
566920.856105899,401.336,395.05,66.6666666667,2.7385778545,1.8008229849,2.3804851307,2.635524816,-0.217998098,416.69,363,167824.688172043,32.2348716,593762.303117,531415.147992,0
558456.971366409,406.85,403.7083333333,66.6666666667,1.3729146441,1.7006841682,1.6441103043,-0.2783584086,-0.3387187191,415.57,383,171712,32.11371119,625219.90858,520569.94089,1
587477.169760009,419.81,414.5483333333,66.6666666667,3.0871343342,3.3913164777,2.6920727269,4.1471081394,8.6329349979,453.12,381.01,174736.434408602,37.33796324,695999.520873,607331.597705,0
557706.885962309,427.934,422.54,58.3333333333,1.9550033109,1.0714922061,1.5013223074,2.4213428207,-3.7902493564,436.08,388.33,177620.993548387,35.30416521,770711.333848,621791.873841,0
545981.218722709,430.97,428.79,58.3333333333,0.7136227551,0.9465279684,1.3749435309,-2.2540522026,-0.7178550487,433.13,400,180436.092473118,39.63005169,688135.119507,621791.873841,1
559367.962880009,436.246,433.035,66.6666666667,1.2268764419,1.6182752322,-0.7199446897,0.8152076437,2.3482703361,443.3,408.91,181495.520430108,41.97835617,656677.514044,593762.303117,1
577464.351163209,446.038,440.96,66.6666666667,2.2275013984,0.6261429985,2.0982737834,3.5063381995,4.664406063,464.53,415.13,184772.748387097,33.00810311,585897.901751,625219.90858,0
554087.228589809,446.604,447.6766666667,58.3333333333,0.1245451869,1.1032438227,1.7102767799,1.3912800018,-1.8818460594,455.61,403,188309.709677419,39.48664553,692067.32019,695999.520873,1
560685.869538409,450.6,448.1983333333,58.3333333333,0.8957523763,1.2991542326,0.9494488647,-0.9080297344,0.0657865907,455.37,422.03,191320.888172043,39.39891977,758914.731799,770711.333848,1
573600.606341809,456.478,452.5766666667,58.3333333333,1.3132137794,1.0544496403,-0.1488691673,0.7176192788,1.3694519669,463.7,428.42,193989.015053763,39.1447328,660609.714727,688135.119507,0
