btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_high_5,btc_low_5,btc_close_5,btc_vol_5,hrate_30,class_y0
115895.80603629,111.914,111.4483333333,66.6666666667,1.522310776,2.2419627272,2.5280216634,2.0057265374,5.0958117579,117.74,109.9,104.2,107.65,9469.67629666,463.4538135523,1
126091.53723069,113.966,112.9133333333,66.6666666667,1.8207279556,1.9299634648,1.3824139813,2.6158003135,0.1357888692,117.91,110.33,106.64,109.15,4332.68697991,471.9064597595,1
135880.87608426,115.836,114.7216666667,66.6666666667,1.6437975516,1.1615939607,1.9102448419,0.3174613839,0.4991338987,118.91,113.28,109.15,113.12,9343.16273408,486.2768678345,1
153255.23407536,118.184,117.34,75,1.9748781497,2.7396873579,1.9543125579,2.8635744023,5.2280149058,124.86,113.3,110.27,111.9,10842.8034242,499.0302509342,1
173236.57771766,121.404,119.82,75,2.688492972,2.0866632756,2.7369547444,3.8558651672,2.4837154286,127.9,118.93,111.76,117.75,18924.7396122,515.5132043572,1
181258.14095349,123.986,122.9466666667,75,2.0806959303,2.5669226956,3.2561856279,2.270270989,2.0568265493,130.65,119.63,117.04,117.91,10195.7311944,532.5791884121,0
172318.74115025,126.434,125.0133333333,66.6666666667,1.975320197,2.3443667716,1.3831507269,0.832868376,-0.3910897972,129.4,120,117,118.5,9789.33885357,551.460915715,0
160324.16453055,128.57,126.8916666667,66.6666666667,1.7258764006,0.8503417743,0.3058838895,-0.5695874404,-0.7480850836,129.2,126.14,118.04,124.86,17374.3579911,558.8629863933,0
141503.11440215,128.16,127.61,66.6666666667,-0.3310932802,-1.0347954574,-2.0653361263,-2.9024592909,-5.0568334982,121.65,134.95,124.8,128,19981.3436423,575.1496100874,0
122266.28210625,127.06,127.2166666667,58.3333333333,-0.8783846787,-1.6121874857,-2.0192200485,-2.654787531,-0.2527415638,122,132.09,126.79,130.66,8021.56323583,587.5198310501,0
102875.07385155,124.462,125.495,50,-2.0942886587,-2.5200883741,-3.1107561376,-2.1377174573,-4.0226933509,116.56,132,128.52,130.15,8939.39980324,606.6584414672,1
112552.07134915,122.418,123.7066666667,58.3333333333,-1.6355878439,-1.857463534,-0.7910068793,-1.0601395371,1.9024142768,119.91,131,127,129.18,11994.5766197,617.2071289521,0
107093.38545819,120.25,121.7383333333,50,-1.7528988671,-0.9269152093,-1.1516397579,0.2838870386,-1.3346401995,118.37,129.94,115.21,122.81,18821.0501284,623.1452038312,1
128439.11179479,120.024,120.4883333333,50,-0.1848759534,-0.1679095508,1.1170183825,0.7243204354,2.7832810702,121.68,127.5,116.07,122.5,19236.8322959,640.7973978247,1
139759.00154289,119.938,120.365,50,-0.0703275861,0.9177638551,0.5895470479,1.5516406717,0.3200002731,122.08,124.54,115.21,117.67,19391.2082547,655.4998116039,1
158309.21540329,121.914,121.2066666667,50,1.6124869622,1.5400051336,2.4982202446,2.3556898318,4.3913793906,127.54,122.16,115.5,119.93,9676.9974976,673.5111513852,0
144453.00477019,123.204,122.6583333333,41.6666666667,1.047700042,1.6432851024,1.2632864465,1.7349295332,-0.9215203243,126.38,120.94,116,118.34,5458.68589096,692.5215436424,1
153762.95396639,125.078,123.955,41.6666666667,1.5240046252,1.2091855139,1.5055805942,0.062681196,1.0468827163,127.71,124.13,115,121.68,21345.7263366,711.1994114483,0
145051.09013075,125.64,124.98,41.6666666667,0.4566148689,0.4907685178,-0.8094351065,-0.7533924976,-2.5536677114,124.49,124.26,120.8,122.07,11319.8897481,730.4349752071,1
150411.97256055,126.298,125.5933333333,50,0.5318989473,-0.4329711635,-0.2701214433,-0.928623523,0.6964206654,125.36,127.72,118,127.55,18550.2138604,754.4504830522,1
158014.32041254,126.042,126.2933333333,58.3333333333,-0.2017194627,-0.0217692474,-0.3779865686,0.7098540028,0.7232873403,126.28,128.5,123.1,126.38,13856.2106331,772.1398901503,1
166866.93398436,126.15,126.1883333333,66.6666666667,0.0852745074,-0.1551275448,0.644385844,0.6183684334,0.5134495264,126.92,128.79,125.05,127.71,9309.9491962,791.6999171827,1
180362.64503796,126.008,126.2916666667,75,-0.111499641,0.4990423766,0.4332496137,0.2882307504,0.0630119744,127,128,123.05,124.49,8711.86383564,800.807330084,0
170126.39689946,125.946,125.7033333333,66.6666666667,-0.0498653091,-0.2364368028,-0.5563448505,-1.0912420389,-2.2454960522,124.17,126.25,123,125.36,5360.8824298,824.9568582368,0
159621.31680636,125.456,125.44,66.6666666667,-0.3947443564,-0.6742522806,-1.0701528829,-1.6367353116,-1.027974571,122.92,126.71,124.03,126.27,7602.34785199,847.019238336,1
163775.5088299,124.88,125.1116666667,66.6666666667,-0.4614480108,-0.7051723951,-0.9612338516,-0.3191027513,0.3897690684,123.38,127.69,125.47,126.92,8852.61357182,865.709496231,0
160893.41752757,124.15,124.6116666667,58.3333333333,-0.583597903,-0.7452503724,-0.2451684791,0.1462345668,-0.0972999347,123.27,128,124.2,127,13495.7110536,890.1410534399,0
153156.48356977,123.276,123.8966666667,50,-0.7003078937,-0.3140108541,-0.0760229484,-0.3089189568,-0.5205379789,122.81,127.95,123.02,124.18,10236.2481385,918.6783142472,1
163339.65070997,123.212,123.3733333333,58.3333333333,-0.0516046085,0.1924878821,0.1267274866,0.2387411973,0.9980203736,123.75,126.02,121.16,122.91,10505.0800931,938.6377711291,0
155286.46630905,123.28,123.2183333333,50,0.0552486539,-0.0283814497,-0.0054086214,0.2521560574,-0.4937082587,123.32,124.1,121.7,123.39,4154.19202354,986.7164604238,1
163071.30951832,123.57,123.54,58.3333333333,0.2336569298,0.316396146,0.5953741876,0.3940510946,1.281810448,124.85,123.5,122.35,123.27,2882.09130233,1012.0132200019,1
175188.63293432,124.306,124.1333333333,58.3333333333,0.5883247317,0.8655404094,0.8213804214,1.4789247614,1.6760390748,126.95,123.99,121.54,122.63,7736.9339578,1038.184859709,0
168868.37457,125.088,124.6783333333,50,0.6277354389,0.5351642052,0.8781216932,0.6762773158,-0.3234844432,126.5,124.01,121.77,123.86,10183.1671402,1060.3438865488,1
175613.76907444,125.718,125.4083333333,50,0.5022785601,0.7512752648,0.5744302038,0.0236257683,0.3707359797,127,125,123.23,123.25,8053.18440092,1079.7423044257,0
164083.24435564,126.318,125.8066666667,41.6666666667,0.4809851047,0.2807787688,-0.1843079998,-0.1147197782,-0.6001755361,126.25,124.9,123,124.84,7784.84320927,1095.9224454643,1
171597.07931644,126.816,126.4866666667,50,0.3949844837,0.0747208359,0.2074559289,0.1258159035,0.851807343,127.31,126.96,124.35,126.95,12117.323416,1126.2776405039,0
110957.69032944,122.196,122.9883333333,50,-4.0169151566,-4.9402728349,-6.7106091065,-9.7658258917,-20.3834591263,103.85,127,124.01,126.54,6320.25836432,1144.0975841815,1
137070.45420054,120.414,121.435,50,-1.4602871749,-1.9180429636,-2.3573321061,-3.9619018306,12.459655465,117.62,128.8,126.08,127.01,6745.39450444,1177.5218169367,1
150265.03015484,119.4,120.6683333333,58.3333333333,-0.8147340607,-0.8683736919,-1.4417673702,8.0290785079,3.5985015507,121.94,127.53,122.77,126.25,11530.5247188,1194.618854642,0
147322.39414353,118.39,119.7,58.3333333333,-0.8164398904,-1.2335016988,5.1498174438,1.4948984331,-0.6087046844,121.25,127.93,125.54,127.33,7513.8349608,1226.2513393203,1
151248.73546243,117.422,119.0733333333,58.3333333333,-0.7750549517,4.1270460919,1.3495096342,0.225013676,1.0587320364,122.49,127.8,85,103.85,60639.388987,1277.9590829759,1
163133.87006263,121.352,118.435,66.6666666667,3.4658721149,1.2174262774,0.4237345196,0.9399541216,0.8211762068,123.5,118.79,102,117.63,26112.7638711,1297.5998568111,1
176317.24391153,122.652,121.815,66.6666666667,1.0757059711,0.4450070762,0.7962443298,0.6650004764,0.508824746,124.5,122.98,116.48,121.94,13194.5759543,1317.4806685164,1
195251.00517463,123.444,123.1933333333,66.6666666667,0.6391764114,0.9511466854,0.9152849017,0.9623392491,1.4158537522,125.79,122.29,121.11,121.2,2942.63601131,1351.9798226874,1
206633.15144413,124.564,124.0033333333,75,0.9033793674,0.8645412001,0.8789961978,1.0640819238,0.7123100953,126.8,122.49,121.13,122.49,3926.3413189,1391.8541914547,1
214499.85635236,125.542,125.0333333333,75,0.7829070189,0.7733397219,0.8615113805,0.5843401946,0.456370294,127.38,124.49,120.11,123.5,11885.1346002,1418.5845045959,1
222071.1292156,126.438,125.9483333333,83.3333333333,0.7126569129,0.7636149546,0.546202022,0.4631479854,0.4699256768,127.58,125.17,122.17,124.13,13183.3738489,1455.7421620258,1
234645.2770254,128.176,127.5016666667,83.3333333333,1.3533084917,1.3376721766,1.5461262036,2.0910041585,3.7120826401,132.83,127.99,122.3,125.9,18933.7612631,1510.2720792383,1
255901.5575973,130.08,129.3833333333,91.6666666667,1.4578623801,1.6442504514,2.0402105038,2.8253529173,1.9386231945,135.43,126.8,124.9,126.8,11382.1462695,1579.7241870963,1
278133.6367099,133.272,132.1933333333,91.6666666667,2.3710771324,2.849753842,3.643029897,3.6085035255,5.2783838564,142.75,127.42,125.93,127.38,7866.70490823,1639.8926182432,0
251800.7403932,135.308,133.9866666667,83.3333333333,1.5377088124,1.8046545963,1.1688452484,0.7839562753,-3.7104713058,137.54,128,126.01,127.98,7571.27286324,1734.7418294047,1
268567.7928729,138.5,136.7466666667,91.6666666667,2.3504508874,2.0100429492,2.0338495341,0.4115823729,4.5336360516,143.94,133,127.57,132.82,12574.1478098,1791.0119780798,1
291575.0238488,142.514,140.8983333333,91.6666666667,2.8144776092,3.0334412129,2.2851269984,5.2829261504,6.0322162493,152.89,138.22,132,135.42,21256.2805719,1839.1381664624,1
329542.0064892,148.63,146.4283333333,91.6666666667,4.072134566,3.7705722434,6.2642534264,7.1295621138,8.2269079784,166,147.39,134.09,142.76,22232.0791126,1923.6285961183,1
335209.35237081,153.396,151.6233333333,91.6666666667,3.087416106,4.7868879589,4.8713052614,4.2908497675,0.3547915565,166.6,147,137.38,137.56,26332.8963167,2001.6228675235,1
368317.07348101,161.91,157.8516666667,91.6666666667,5.3923725374,5.6070566589,5.4653367954,4.0845512039,7.8143108514,180.15,145,135,143.94,16767.0524797,2062.8790280989,1
410182.14063571,171.072,166.55,91.6666666667,5.5262174039,5.3997176926,4.4573209306,6.5085856177,5.202860384,189.74,154.69,143.23,152.89,23007.2309759,2161.8487727475,1
434508.15539061,181.286,176.5533333333,91.6666666667,5.7641037523,5.1484026958,6.7462730755,6.2122541876,7.2216479911,203.94,172,152.44,166,37966.9826404,2223.5435951513,0
378914.22838431,186.86,183.3833333333,83.3333333333,3.1040008599,3.7913031857,2.4503006305,1.0740207538,-5.0736064836,194,166.6,162.54,166.59,5667.34588161,2280.1429268364,0
346134.68547731,190.862,186.8166666667,75,2.2686316898,0.8822118994,-0.5580042621,-4.4478303887,-3.8220542938,187.5,181.93,166.05,180.13,33107.7211102,2359.7984769399,0
336490.36475832,190.748,188.9783333333,66.6666666667,-0.0633879704,-1.3799500591,-4.2471494091,-3.8339208719,-3.84578745,180.39,196.27,179,189.75,41865.0671547,2479.4116415269,1
346585.93059242,191.598,191.29,66.6666666667,0.4430148558,-1.2516434281,0.0223442571,1.9445435325,7.734874515,194.99,203.96,185,203.96,24326.0147549,2565.8461682068,1
358834.59515212,190.13,192.435,75,-0.733019285,0.3521275147,1.7435214509,4.5381759013,1.3414772875,196.62,206.6,156.2,193.87,55593.9270063,2650.1911008268,1
375579.10164282,192.294,192.5566666667,75,1.0861761629,2.3132337771,4.3662408527,2.6819240216,4.0223707557,204,194,167.67,186.6,32779.542907,2702.1932310425,0
350084.95357282,194.482,193.1683333333,66.6666666667,1.1394761413,2.3857920392,0.6027645472,0.2334081771,-3.5555544015,197.58,190,177,179.56,9644.32071899,2799.2031983944,1
363826.44431942,199.278,195.9916666667,66.6666666667,2.507062637,1.2001096675,1.1529871275,-0.2817046866,2.9921450284,203.54,195,179.5,194,10095.5658341,2906.9299016884,0
358863.63531771,200.908,199.7566666667,58.3333333333,0.8230367405,0.6934266037,-0.416221447,1.1534450303,-0.6852549677,202.14,197.5,190.8,196.62,12248.6645597,2985.2190425568,1
365463.73357711,202.556,201.5666666667,58.3333333333,0.8210777414,0.0207544878,1.2128574509,0.3232136622,1.3316822922,204.86,205,195.32,204.69,16744.5064907,3092.1713996263,1
376691.69653681,203.618,203.7966666667,58.3333333333,0.5122178244,1.5291608809,1.0414994985,1.9048767315,2.4780711709,210,206,195,197.54,25494.14807,3167.0352656265,1
404953.48468521,209.476,207.4866666667,58.3333333333,2.7651948552,2.7084573119,3.8396947384,5.0937009615,7.7093307521,227.29,203.75,195.1,203.54,13741.4907466,3241.5548190245,1
447537.18551391,217.348,215.0466666667,66.6666666667,3.5357458049,4.590995998,5.6774339,7.2771152645,6.844899777,242.9,203.54,200.23,202.15,4962.80900171,3273.46029026,1
487563.89238161,229.566,224.9966666667,75,5.28112335,6.2684836145,7.531954429,7.4432662675,8.041632758,263.24,205.15,201.2,204.86,6600.0982594,3354.6653738673,1
537267.74418281,246.794,239.805,83.3333333333,7.0199289633,8.1553934114,8.3040809644,9.0336715582,10.0257103584,291,210,203.51,210,11227.9629597,3417.0090209818,1
577453.90282611,271.594,261.3283333333,83.3333333333,9.2806692452,9.6735038685,10.616371899,11.9037414694,13.7817725805,333.9,230.4,207.22,226.83,28261.7881484,3439.6869688964,1
621815.11460561,294.476,283.2016666667,83.3333333333,8.167704076,8.4984051508,8.6506626151,7.9631387435,2.1445049064,341.24,250.79,226,242.9,42583.7008287,3473.5508866066,0
554577.70712421,310.496,299.23,75,5.7000497443,5.1146539909,3.4776352017,-1.6744334877,-5.4933718818,323,265,241.11,263.24,40026.7068677,3546.2083797842,1
581521.08536811,326.63,316.065,83.3333333333,5.346276633,4.1764182016,0.9746334086,0.3896976598,6.2727672013,343.63,297.8,263.24,291,49703.8518012,3657.513701817,1
601269.36686991,339.422,331.3516666667,83.3333333333,3.973636798,1.5216028523,1.3139688343,4.7176391924,3.1625111835,354.94,334.45,288.81,334,40186.1586433,3752.3226713387,1
639959.16880181,351.322,348.435,91.6666666667,3.2788014976,3.5623756454,6.5809581545,6.7350536311,10.3075960787,393.5,363.65,298.95,341.24,44361.2117795,3839.8035767102,1
671597.64624461,366.464,362.26,91.6666666667,4.0076053699,6.3828496828,6.4195438432,8.0480601731,5.7885242676,416.88,341.24,265.01,323,67237.4074814,3891.1028699113,0
639274.44000651,384.264,374.0533333333,83.3333333333,4.8674205225,4.5160838528,4.9672747426,2.2971140746,-1.1942961183,412.07,349.9,310.1,343.91,26943.3782439,3928.3579184503,1
657257.90004561,402.388,392.6416666667,83.3333333333,4.6776998393,5.0564970033,3.3061306448,2.0649338334,5.3241637852,434.53,357,340.01,354.96,19748.2815018,4017.0520889166,1
683249.49521991,426.872,414.8866666667,83.3333333333,5.9261542473,4.8307937895,4.5115502968,7.3644735044,9.4047832236,478.1,399.89,354.94,393.5,38689.8019319,4156.2497041529,1
740338.57417371,481.974,467.2283333333,83.3333333333,10.6143587968,11.8208174292,16.1591886117,21.5767010249,33.7486188263,669,421.97,381,416.95,31638.4774428,4231.137989974,0
668777.62820661,505.786,490.98,75,5.0237301416,6.5782367066,6.9962610137,5.7919999088,-22.1646190086,536.01,431.36,390,412,32323.2062381,4284.0166701927,1
726489.13542781,543.186,521.3216666667,75,7.4847649753,8.0249152729,7.5649592893,-5.5268704792,11.1108780502,600,447.47,406.92,434.53,17983.4600391,4348.6158536617,1
757209.86672191,600.28,572.655,75,10.0997244962,10.2734598143,2.4484068103,14.7549197198,18.3989613895,720,480,434.53,477.38,25991.5951743,4379.0273175025,1
782334.99518581,663.804,632.7333333333,83.3333333333,10.2005859043,4.3135776739,13.1396432347,14.1540258269,9.9090902644,794,669.55,471.23,669.01,57089.0789538,4442.1066912605,1
802673.85979891,695.832,691.3616666667,83.3333333333,4.2920414392,10.9062065512,10.8379827182,7.0574933825,4.2058965006,829.15,755,378,536.01,71560.9459671,4492.5905781581,0
782543.17231021,748.64,713.2016666667,75,8.010428162,7.23531569,3.5141004568,0.316605553,-3.5726853945,800.01,619,440,599,57711.5072212,4558.047886832,1
805585.22463551,792.416,760.18,75,6.2290805692,3.1866103641,0.9457837307,-0.6842726543,2.204140086,811.95,730,580.37,720,30720.7312941,4634.804962198,1
835378.24972371,831.676,813.0633333333,75,4.8218521992,3.5500426829,3.3314247437,6.7834798128,11.3628195396,915.01,799.8,683.2,795,25125.1284639,4676.8756289623,1
865703.77946771,865.472,853.7266666667,83.3333333333,3.8545686571,3.7667366962,6.2132107264,8.2177460466,5.0726725536,963.98,874.81,785,829.15,20338.8646131,4719.5672140587,1
902602.37311321,902.238,890.0566666667,83.3333333333,4.0050136211,5.8994383751,7.1312044714,5.0153969373,4.958121321,1012,842.78,747,800.05,20130.6874887,4790.198516544,1
924475.68646011,968.626,940.53,83.3333333333,6.9411639817,8.1254199557,7.046286761,8.0330938647,11.1080664085,1131.99,838.2,770.1,817.88,23042.0523253,4919.4976131268,0
911568.12736871,1028.954,993.775,75,6.2787934885,5.0077869757,4.9861584497,5.000177014,-1.1077123804,1119.52,919,801,916.3,29793.0250882,4986.2788614719,0
850023.74654771,1036.694,1016.6283333333,75,0.8273503702,-0.2339801757,-1.9646806745,-8.5010542161,-15.8943960517,955,969,879.99,963.98,30325.529744,5129.1005182936,1
881540.47185601,1053.392,1038.49,75,1.6612492852,0.8370312763,-2.5866471011,-3.3261144615,9.2421671287,1037.11,1050.18,931,1012.98,36898.5936455,5192.5161559519,1
894108.06353461,1061.796,1053.66,75,0.8128857039,-1.7609094723,-1.9786418362,4.9792352715,0.7163034142,1055,1141,988.22,1131.99,21873.3133469,5313.9297493494,1
908541.57331671,1061.8,1073.4983333333,75,0.0003533569,0.2773697912,5.6679584055,3.8808540439,7.0454046736,1135,1163,1080,1119.52,12907.5590914,5399.6722408597,0
853278.91632711,1042.67,1055.4783333333,66.6666666667,-1.7862091316,1.7408375984,-0.7596055784,-1.4975600747,-10.0405248231,1020.51,1123.11,795.6,955,61544.380821,5466.7750917711,0
800590.25458291,1014.652,1004.71,66.6666666667,-3.1726732557,-6.2763833518,-8.6072789405,-16.4336207476,-22.826716672,809.72,1057,925.16,1047.47,31516.7253083,5618.800296557,0
720737.83079991,943.818,961.0933333333,58.3333333333,-8.2534041164,-10.495830999,-16.3429095566,-19.4941019233,-16.1614871747,693.3,1088,1000,1055,12567.5916786,5720.6111533825,1
748202.91350951,890.218,917.6816666667,58.3333333333,-5.8613559499,-9.0880461057,-8.7705531999,-1.7424714639,12.6765442469,787,1153.27,1052.1,1132.01,14433.5097821,5786.8200024652,1
776712.95223991,843.796,891.8316666667,58.3333333333,-4.5893289321,-3.2265299594,3.3068656115,13.0410420046,13.4055397623,899.91,1138.58,848.42,1023.87,55262.6569896,5883.056371813,1
799407.63217321,834.868,866.3683333333,58.3333333333,-0.8915659174,4.5922217712,11.5101247532,10.9269150063,8.4482902504,979.07,1033.13,796.73,814.91,52688.6617442,6115.4480634622,0
767699.25014191,847.694,842.23,50,1.5150545042,5.934189924,3.686738483,-1.1726621566,-10.7936145637,879.04,844,542.38,693.3,79852.423783,6212.2306805052,0
753725.72600761,883.278,851.615,50,4.568634445,2.5416569945,-1.0796372615,-5.8436010174,-0.8935874711,871.22,797,651,787,27465.0827096,6327.6269680176,1
768492.67708631,903.074,883.7283333333,58.3333333333,2.3693225714,-0.3897317263,-3.3357390519,0.393198704,1.679984879,888.47,899.99,766.66,899.9,28510.0387304,6437.226875311,0
761066.12505169,893.25,894.3583333333,50,-1.1226014055,-3.5153243195,-1.0892275715,-1.1870476217,-4.0540801224,850.78,989.6,895.01,979.23,22694.6799333,6640.0240693977,1
772704.12545869,869.804,888.0416666667,50,-2.5502255576,-0.4893783061,-0.3546419178,-1.3719553162,1.3101694901,861.98,988,804,879.04,31708.3820313,6768.5407987362,0
713897.42135469,832.196,840.0033333333,41.6666666667,-4.8138115828,-5.7938676107,-8.285151774,-10.4006875997,-22.1115446896,690.5,898.9,832.01,871.22,13973.5241343,6932.3735190471,0
670863.39299529,792.676,805.7666666667,41.6666666667,-5.14456749,-6.8507055822,-7.7829140688,-12.3294558482,-2.5473670069,675,920.42,850,885.98,14766.9510787,7099.8230747309,0
533793.21465729,719.48,747.23,41.6666666667,-10.6573113082,-12.3081191047,-16.8475486363,-14.2155506096,-25.8837342123,520,895,841.01,850.78,7426.55203462,7298.5892315456,1
590527.32392989,686.324,713.7333333333,50,-4.33469475,-5.74591081,-0.2906995168,0.8376342282,27.5590026687,685.1,869.98,803.51,862,11638.000407,7505.1277903839,0
549567.58331009,635.924,673.6033333333,41.6666666667,-6.9159262699,-3.117021665,-3.306906551,7.9815072796,-11.5959881095,610,864,651.34,691,58806.704104,7660.0060116611,0
530349.41234679,616.73,629.1083333333,33.3333333333,-2.9905599865,-3.1013582314,4.4927670956,-7.040350691,-2.4847132725,595.07,750,612.51,673.62,43034.0283594,7834.7648130771,1
548022.64633319,604.538,616.0516666667,33.3333333333,-1.8971204181,4.0995330305,-3.7202901822,0.2175587814,2.9198308353,612.66,680.7,382.21,520,137070.178338,8009.9508067367,1
