btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_5,ntran_value_30,trfee_value_2,hrate_2,hrate_7,dax_close_30,google_trend_4,wikipedia_trend_1,wikipedia_trend_wma30,class_y0
761066.12505169,893.25,894.3583333333,50,-1.1226014055,-3.5153243195,-1.0892275715,-1.1870476217,-4.0540801224,850.78,895.01,70721.0215053763,14.94454362,7495.62480415,6294.61671148,9185.7386021505,54,38511,29631720.5634409,1
772704.12545869,869.804,888.0416666667,50,-2.5502255576,-0.4893783061,-0.3546419178,-1.3719553162,1.3101694901,861.98,804,69435.247311828,13.21918752,9030.87325801,6857.2640153,9172.5870107527,54,43406,18902600.316129,0
713897.42135469,832.196,840.0033333333,41.6666666667,-4.8138115828,-5.7938676107,-8.285151774,-10.4006875997,-22.1115446896,690.5,832.01,68894.3440860215,11.2711577,8037.47719963,9076.0276243,9169.9197849462,54,51107,8637461.09677419,0
670863.39299529,792.676,805.7666666667,41.6666666667,-5.14456749,-6.8507055822,-7.7829140688,-12.3294558482,-2.5473670069,675,850,68876.9784946237,14.01108799,8714.79269398,7134.38987383,9162.2029462366,54,45923,8050132.53333333,0
533793.21465729,719.48,747.23,41.6666666667,-10.6573113082,-12.3081191047,-16.8475486363,-14.2155506096,-25.8837342123,520,841.01,69458.5225806452,16.22399978,8895.41015914,7495.62480415,9160.9000215054,54,72524,11825912.0817204,1
590527.32392989,686.324,713.7333333333,50,-4.33469475,-5.74591081,-0.2906995168,0.8376342282,27.5590026687,685.1,803.51,69193.3612903226,18.50617393,9482.41692091,7495.62480415,9169.6258709678,54,52628,9105041.27526882,0
549567.58331009,635.924,673.6033333333,41.6666666667,-6.9159262699,-3.117021665,-3.306906551,7.9815072796,-11.5959881095,610,651.34,69023.5505376344,15.81127156,9753.34311865,9030.87325801,9182.2027956989,54,36946,11332116.427957,0
530349.41234679,616.73,629.1083333333,33.3333333333,-2.9905599865,-3.1013582314,4.4927670956,-7.040350691,-2.4847132725,595.07,612.51,68205.2172043011,16.24572703,9121.18199059,8037.47719963,9194.3536774194,65,29757,17693532.3956989,1
548022.64633319,604.538,616.0516666667,33.3333333333,-1.8971204181,4.0995330305,-3.7202901822,0.2175587814,2.9198308353,612.66,382.21,66922.311827957,14.69955031,9568.75370305,8714.79269398,9206.0656344086,65,35547,12755230.9290323,1
561122.81049859,631.49,612.9083333333,41.6666666667,4.608798894,-1.1287520497,2.360326637,4.7828465917,6.6458623481,654.76,492.91,65725.0043010753,11.14297494,9744.86573439,8895.41015914,9223.1067526882,65,39656,6311370.13548387,0
548327.00646819,625.088,635.0733333333,41.6666666667,-0.9571404608,1.7025714514,3.098333026,3.1875841214,-0.2706941053,653.57,570,64889.6365591398,11.43633559,9333.93766126,9482.41692091,9239.5676989247,65,34568,5271406.69892473,1
554980.01611894,638.89,634.075,41.6666666667,2.1435379565,3.3006007637,3.4275240732,1.8183549357,3.9074039767,679.01,550,64074.2602150538,12.64534115,9744.86573439,9753.34311865,9255.4484731183,65,28554,6451814.66666667,1
583008.65447674,669.284,656.9083333333,50,4.5490672138,4.9563763084,4.3932142952,6.7251684955,9.5429330142,747.83,575.61,62742.3247311828,12.45799785,10097.0897971,9121.18199059,9270.9230752688,65,31719,6461624.82150538,0
566746.99164944,690.968,677.9166666667,41.6666666667,3.2587991068,2.4120332964,3.3062757637,3.0057116572,-3.5315096999,723.98,607.77,61903.5720430108,11.77737607,10508.0178702,9568.75370305,9292.4586451613,65,35257,5620793.93333333,0
553361.80079624,703.016,694.9733333333,41.6666666667,1.7602757284,2.2680181868,1.7215562568,-2.1891321219,-0.846754544,715,628.11,60665.2688172043,13.52135419,10273.2018284,9744.86573439,9313.481827957,64,27874,4699131.08817204,1
561483.1066141,718.018,707.18,50,2.1747846595,1.7416298301,-0.8588045645,0.4775480031,1.8018505503,728.01,636.99,59624.4989247312,11.80259669,9627.4577135,9333.93766126,9334.0705591398,64,27841,3817930.05376344,1
568083.3457699,729.518,721.1,58.3333333333,1.625739171,-0.3535592897,0.7057575136,1.4820135425,1.1621765346,736.51,677.57,59154.6494623656,11.46103748,8805.60156722,9744.86573439,9351.8614623656,64,30350,3633653.86666667,0
560164.02543966,726.518,729.9316666667,50,-0.4056934234,0.3757606457,0.7832657089,0.2739732882,-0.6142299582,732,702.26,58471.4602150538,14.91471734,11388.5780269,10097.0897971,9369.3365376344,64,26354,4807596.23010753,1
568071.66330174,733.282,731.2483333333,58.3333333333,0.9167040402,1.3575686863,1.2094747316,1.2331238301,3.0804776184,751.88,682.22,57116.4709677419,11.43245003,9920.97776574,10508.0178702,9386.4957849462,64,23033,5082553.26451613,1
583205.83230914,747.12,741.7666666667,66.6666666667,1.8473759047,1.8587572433,2.0909508128,3.4435411983,3.8066047782,784.19,703.45,56280.3806451613,9.18372917,11740.8020896,10273.2018284,9393.517827957,64,27252,7195744.43225807,1
598066.09513734,763.4,757.5,66.6666666667,2.1198436849,2.3592604725,3.3504239493,3.4853971148,3.1641894514,808.24,722.81,56501.6838709677,12.12566192,10294.911523,9627.4577135,9402.4251612903,64,30480,8240409.6172043,1
609056.23808494,781.856,774.2983333333,66.6666666667,2.360879845,3.1046572959,3.1127171883,2.7657733934,2.3673573354,828.79,709,56122.1849462366,14.56454873,11493.6340976,8805.60156722,9410.6991182796,45,22404,4213462.67741936,1
633132.18768134,816.456,802.38,75,4.2430885948,4.5337413389,4.7761201924,5.5820855629,8.7968137905,905,729.01,55924.4215053764,12.68023544,10435.9377082,11388.5780269,9418.2199569893,45,4842,2394606.36129032,1
659019.09407264,849.324,833.5866666667,75,3.9392390309,3.972397594,4.2418003082,5.1790217947,1.5612297989,915.8,742.5,56523.6387096774,13.24221702,12692.3566722,9920.97776574,9424.7144731183,45,0,2302607.27741935,0
624955.57286464,849.486,838.6033333333,66.6666666667,0.0206475971,-0.7652378665,-1.8094362671,-7.1125612959,-15.7863523906,785,767.62,56786.0774193548,29.71047036,12480.8173943,11740.8020896,9435.7044946237,45,39818,3059238.76989247,1
651271.33139414,852.296,845.1466666667,75,0.3441919776,-0.1615993619,-3.1477370793,-5.5022205184,4.7819113538,823.94,790.2,57069.5655913979,15.37383323,13185.9483205,10294.911523,9445.4373333333,45,39671,2975996.76989247,1
676573.57559574,851.49,847.7066666667,83.3333333333,-0.0974874175,-2.3210627195,-3.6151602256,2.470435857,0.1589603601,825.5,826.07,57049.4731182796,14.28866784,13891.0792468,11493.6340976,9449.6012043011,45,40866,2151341.10107527,1
689419.73611584,841.012,851.6766666667,83.3333333333,-1.1926542122,-1.8811252149,2.7539505103,1.7399700886,3.320979817,851.63,876,56945.3784946237,12.95045939,12762.8697648,10435.9377082,9456.4354623656,45,41792,1976879.86236559,1
705550.65262884,836.482,850.275,83.3333333333,-0.4989712655,3.3228740158,2.8365282364,4.1753121746,5.0296445322,895,785,56848.111827957,12.83831463,14243.6447099,12692.3566722,9462.417827957,48,26579,2433354.42365591,0
693361.47714984,848.292,837.7433333333,83.3333333333,1.4505603353,0.6177225807,0.7706433209,-0.5045249272,-6.0386943866,844.04,765,56296.0774193548,12.47216717,14596.210173,12480.8173943,9467.4190322581,48,26953,2141474.34408602,0
673995.08555664,848.202,844.0766666667,75,-0.0109326129,-0.0534058561,-1.1782010805,-4.2821238868,-2.525553387,823.99,779.78,56118.1483870968,11.56181557,13397.4875984,13185.9483205,9473.7989892473,48,33581,1697142.06666667,0
664265.54164247,846.448,842.8333333333,66.6666666667,-0.2138066987,-1.0975033276,-3.1398859475,-1.690481728,-0.855410069,815.99,799.41,55995.6860215054,12.27931661,18058.6488747,13891.0792468,9481.0531182796,48,37051,1845532.15483871,1
676533.31613887,844.154,845.5633333333,66.6666666667,-0.2708823697,-1.5960140951,-0.1151206646,1.0900956966,3.0356014621,841.14,849.51,56175.7956989247,12.63627999,13699.6646636,12762.8697648,9499.6297204301,48,38423,1748857.15913979,0
668317.86447538,827.716,839.195,58.3333333333,-1.9229406523,-0.8940022188,-0.3501518294,-0.0975227095,-3.2306468812,814.4,826.46,56181.0623655914,19.48537647,15211.9653082,14243.6447099,9515.9412688172,48,47988,1335362.40215054,0
651202.92493788,818.346,822.63,50,-1.1421229242,-0.7962653085,-0.7765503883,-2.6826263135,-2.1346057458,796.97,783.11,56268.3634408602,13.32827534,17791.7722903,14596.210173,9532.5214408602,48,50420,1380930.4344086,1
656689.76645873,815.746,816.955,50,-0.3184390602,-0.184196308,-1.2574622314,-0.2708699065,1.5928659328,810,800,56076.2,14.93833901,13610.7058021,13397.4875984,9547.8947096774,32,26715,1816782.91612903,1
665107.77450375,820.962,820.1333333333,58.3333333333,0.6292209238,0.0276257893,1.1137166794,2.737877892,3.8828898512,841.5,805.18,55655.0989247312,12.86943728,14500.2944166,18058.6488747,9562.3922365591,32,24937,1498750.07096774,0
658139.61779898,817.938,821.805,50,-0.3627825661,0.3541835127,1.1837799321,0.9792369318,-1.9244159876,826.02,810.01,55896.5806451613,12.06898253,16368.4305071,13699.6646636,9574.4067956989,32,34121,264505.103225806,0
650470.01842877,820.036,819.0966666667,41.6666666667,0.2559679663,0.8536113943,0.6071932148,-1.0306551034,-0.1368942191,824.88,765,56958.2365591398,13.5138866,16279.4716457,15211.9653082,9586.6598064516,32,46075,32861.9505376344,0
642160.92435383,824.436,819.8966666667,33.3333333333,0.5444533189,0.2823501655,-0.9178297298,-0.4145366009,-0.6921789826,819.2,796,57643.8322580645,16.50972485,15300.9241697,17791.7722903,9597.5574623656,32,50982,32979.8086021505,0
634765.91486177,824.836,822.3633333333,25,0.0493218499,-0.9090701504,-0.570621538,-0.7874851975,-0.8827914124,810.95,791.01,58115.976344086,13.93433582,16902.1836758,13610.7058021,9602.2112688172,32,38760,3429261.38064516,0
618990.71232397,812.422,817.3633333333,25,-1.5313845299,-1.4331266655,-1.8652041476,-2.4517167301,-4.0206420478,780,815,58855.4860215054,16.03678895,15834.6773384,14500.2944166,9591.1385806452,32,35287,3518846.88387097,1
627696.27633737,808.578,811.485,33.3333333333,-0.4708636045,-0.5543559508,-0.5084149402,-0.3212267041,3.3781886396,806.81,814,58763.864516129,16.99280777,21375.1267539,16368.4305071,9580.2740645161,27,22449,3704550.56344086,1
637400.41359924,806.55,809.6066666667,41.6666666667,-0.2473745279,-0.1361734142,0.1126992519,2.1793699017,0.9805511638,814.67,801,58416.2731182796,12.38973921,16903.7992187,16279.4716457,9569.6177204301,27,25599,2420556.46021505,0
612206.17697264,793.1,797.45,33.3333333333,-1.7131684382,-1.9207626946,-1.2208029102,-3.5202986851,-8.021148534,750.95,801.1,58664.423655914,11.32315585,17449.0830644,15300.9241697,9556.6245376344,27,52072,1574137.6516129,1
632248.99310954,788.3,792.25,41.6666666667,-0.6000450061,0.2551042544,-0.7859238741,-1.669161393,4.682825748,785.51,767.02,59203.4580645161,12.91506741,17558.1398336,16902.1836758,9547.8697849462,27,55256,1981245.68387097,1
639293.51467197,791.142,789.285,50,0.3610798044,-0.3931974044,-0.8511135938,2.7339038764,0.7849820047,794.21,773.4,59454.9956989247,13.82708352,18103.4236794,15834.6773384,9534.9797204301,27,40830,2710666.94408602,1
652419.06282787,789.78,792.6166666667,50,-0.1695315698,-0.4570522532,2.0643131737,0.7550568866,0.7251317685,799.99,795.01,59639.2322580645,13.74047422,17230.9695261,21375.1267539,9524.9239139785,27,35048,3096414.53978495,1
660147.22288428,787.43,791.9833333333,50,-0.2905320754,1.6421220392,0.6285541363,0.5503402021,0.3755486357,803,725,59874.7870967742,13.37773716,17449.0830644,16903.7992187,9510.9297849462,27,27584,3999377.77419355,1
668443.28705175,799.686,791.73,58.3333333333,1.5668827998,0.7878970627,0.7888687488,0.8207372389,1.2659258421,813.23,740.01,59733.3677419355,14.04752687,20066.4455241,17449.0830644,9497.464,31,26883,5236634.33548387,1
672518.969513159,805.084,802.2366666667,66.6666666667,0.6735550674,0.6456983331,0.6192205212,0.741056464,0.216187086,814.94,781.99,59158.3655913979,12.87806484,21484.1835231,17558.1398336,9484.1994193548,31,24345,2930061.75698925,0
667587.13596288,807.942,805.6533333333,66.6666666667,0.3566553822,0.2645362857,0.227532169,-0.2916646675,-0.799516421,806.99,770.7,59160.6774193548,9.97459141,19412.1049092,18103.4236794,9463.4721935484,31,27526,1466381.42150538,0
659995.13279814,808.542,807.1166666667,66.6666666667,0.0748606596,-0.0003113344,-0.4223903933,-0.7416791329,-0.6838418448,802,791,59598.2731182796,12.40954994,21157.0132156,17230.9695261,9439.4983655914,31,45364,1864035.23010753,0
651515.63046253,804.408,804.1733333333,66.6666666667,-0.5215613506,-0.9684331488,-1.3633065604,-1.6452016301,-2.6065614154,780.01,802.59,60152.3182795699,13.62165633,18430.5939868,17449.0830644,9415.4375268817,31,33076,3414295.69677419,0
630863.02371383,794.56,797.6716666667,58.3333333333,-1.2491854458,-1.6155285788,-1.8875326314,-2.4893780247,-2.372194634,764,810.23,60819.7290322581,13.8823951,22283.1334911,20066.4455241,9401.096,31,32561,5084210.52043011,0
564500.76587203,772.564,779.635,50,-2.8992771224,-3.4242172977,-4.337675782,-5.2032329653,-8.0342712967,705.01,800.5,61609.4516129032,14.96859202,21761.8906024,21484.1835231,9390.2164516129,31,42980,4282881.29032258,0
550999.65051103,746.962,757.2183333333,50,-3.4473510422,-4.1382283416,-4.6487839836,-5.7870786585,-3.5398860202,680.49,796.83,61876.559139785,15.60584661,21501.2691581,19412.1049092,9379.7582365591,29,29728,2974676.43010753,1
566061.583218229,723.838,737.03,50,-3.1093907963,-3.2350981416,-3.5227326441,-1.2669633179,1.0059593845,688,775,61822.6903225806,12.34375821,22804.3763798,21157.0132156,9369.5574193548,29,29662,1737007.24731183,1
637922.120170429,704.934,717.8333333333,50,-2.5752801883,-2.6260515768,-0.8233116702,0.5349755048,0.0639916251,688.34,752,62301.2989247312,11.06004141,19676.9190477,18430.5939868,9358.9469677419,29,43543,1270091.17204301,0
597859.68281813,687.156,699.9616666667,41.6666666667,-2.4738774406,-1.0837789765,-0.2650766286,-0.9005946352,-1.8651808955,677,619,62449.4602150538,13.307136,19937.540492,22283.1334911,9360.9186236559,29,37538,2900023.04946237,0
582347.895559929,676.552,681.295,33.3333333333,-1.5636552545,-1.069597563,-1.7614498789,-2.6741706308,-3.4831603662,650.04,662.01,62564.1290322581,11.97222271,21761.8906024,21761.8906024,9366.8287096774,29,27779,6219631.45376344,0
554202.08194353,661.276,664.4783333333,25,-2.381136527,-3.2279105048,-4.3252112148,-5.5552263745,-7.6272923827,609.4,666.21,62924.9075268817,15.9470347,21761.8906024,21501.2691581,9376.3372258065,29,25169,4883391.34623656,1
622580.227339829,657.602,662.5633333333,25,-0.5417732125,-0.6932144219,-0.3025589307,1.2877417871,10.202775957,670.34,530,63891.8172043011,14.00026739,23455.9299906,22804.3763798,9389.9589462366,29,26753,3109025.6344086,0
601817.587245429,651.206,657.3066666667,25,-0.9522205597,-0.7239804757,0.1957461544,4.107265423,-1.988245111,655.83,631,64013.8709677419,17.1625273,24889.3479345,19676.9190477,9403.7342365591,30,18419,2109956.04301075,0
575420.016326229,640.386,646.1716666667,25,-1.6705949223,-1.2174535613,0.9191593792,-3.7226489097,-5.4570527085,621,631.58,63649.5268817204,13.74692375,23455.9299906,19937.540492,9417.6284731183,30,20078,1624916.32258065,1
595322.455648029,636.72,639.265,33.3333333333,-0.570333828,1.1939058107,-1.8090509047,-1.7194538016,2.0181451053,633.66,601.54,63310.1978494624,11.12655289,25149.9693788,21761.8906024,9431.3320860215,30,22452,1437045.97419355,0
580488.515713129,641.438,635.2166666667,33.3333333333,0.7661208953,-1.5930428701,-1.4613087898,0.5365631695,-0.9450187663,627.7,538.01,63686.1182795699,12.38282042,25824.939771,21761.8906024,9445.4159139785,30,31507,1470559.9655914,0
569360.03733863,632.24,638.3666666667,33.3333333333,-1.4244298021,-1.2834759749,0.1077162697,-0.8474981482,-0.74997753,623.01,628.88,63893.0731182796,24.33053354,25980.5116973,23455.9299906,9459.6960430108,30,32556,2714052.7483871,0
534393.33883733,613.446,620.51,33.3333333333,-3.0929780096,-2.5019593348,-4.0086608149,-5.5404818392,-10.3309861483,561.86,590.01,64426.7333333333,13.63818549,29714.2379293,24889.3479345,9471.4382150538,30,34802,3255431.21505376,1
564006.27595193,605.516,608.0966666667,33.3333333333,-1.3195619364,-2.1539886968,-2.5569786736,-3.4604792454,3.4100276574,581.35,610,65079.2430107527,14.92340459,26602.7994026,23455.9299906,9485.8777419355,30,23061,2344469.86236559,1
582082.36697313,600.96,606.41,33.3333333333,-0.732239849,-0.6790451197,-0.6554009829,4.1823915999,4.9547555423,610.77,609.99,64824.623655914,14.69796906,26136.0836236,25149.9693788,9500.4530967742,29,17682,3036721.17849462,0
561214.21206833,597.438,602.4816666667,33.3333333333,-0.5691171611,-0.5239020689,2.7451259576,2.4126751077,-0.129405327,609.9,617,64509.9311827957,12.56877924,25513.7959183,25824.939771,9514.9727311828,29,15393,2773935.7483871,0
509373.39989123,579.934,587.1133333333,33.3333333333,-3.0276070889,-1.2017623241,-2.7390256512,-6.585916248,-13.0424271691,535.49,560.9,64851.5419354839,11.78154841,28314.0905923,25980.5116973,9532.2768172043,29,20316,1922217.03655914,0
393611.41326923,574.562,572.445,33.3333333333,-0.9797192329,-2.0771559555,-4.4211264547,-6.5669870186,-0.0915468681,534.34,530.01,66165.4430107527,13.98013914,28314.0905923,29714.2379293,9548.2806451613,29,85468,2806543.30967742,1
442722.31543353,575.34,576.3416666667,33.3333333333,0.1333806879,-1.0719630257,-1.3861489253,4.4419901966,8.9755272614,585.24,562.15,66604.7548387097,18.46032012,26447.2274763,26602.7994026,9561.1964516129,29,62266,3545732.46666667,0
425674.24492893,569.764,576.6166666667,33.3333333333,-0.9342670837,-1.1354825229,2.8334990258,4.2960219727,-0.3834833159,584.7,599.78,67015.7204301075,14.8421543,28158.5186659,26136.0836236,9568.7047096774,29,42162,2274228.50537634,0
403039.91994153,558.124,566.785,33.3333333333,-2.0051547242,0.754163387,1.0360668054,-2.9336634227,-5.4838435294,551.8,514.02,67427.911827957,13.92144316,28314.0905923,25513.7959183,9582.5163655914,29,62430,1537599.89032258,1
417343.86158423,564.522,559.6833333333,33.3333333333,1.1604658173,1.4734689887,-1.0272171022,-1.3490839953,2.7856755387,567.46,400,67282.4860215054,15.28626504,35659.9638678,28314.0905923,9595.563827957,26,45034,1482839.19139785,0
410906.46306282,570.77,564.8083333333,33.3333333333,1.135025394,-0.8251000728,-0.9723056584,1.283463277,-0.2187489847,565.38,530,66855.9096774194,14.89760883,28072.7375129,28314.0905923,9607.9261290323,26,28527,1094369.89462366,1
475821.28343292,589.26,588.59,41.6666666667,2.9333587346,3.7625692473,6.8447068395,8.8742224899,17.9671939644,677.69,571.22,67307.7677419355,11.10023303,28262.4181718,26447.2274763,9597.9630537635,26,31447,830011.434408602,0
447789.96642952,607.26,603.2166666667,41.6666666667,2.8711628659,4.9599144647,5.6846607734,8.6363656524,-0.6944626597,673.27,541,68585.8301075269,14.75881128,26934.6535597,28158.5186659,9602.7427526882,26,31175,1003842.32473118,0
