btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_low_30,btc_close_30,trfee_value_30,class_y0
91444.9307381996,342.348,349.4333333333,16.6666666667,-3.1613771758,-3.2815388834,-2.9262373039,0.3634713624,1.5549837172,328.56,371.8,398.4286021505,378.5793978495,392.1152688172,13.4088520269,1
114406.8207512,334.372,341.09,25,-2.2507797945,-1.7266138376,0.866399762,1.7136201392,1.8722565612,334.8,377.01,392.3414408602,372.5490752688,386.7812258065,13.4102189556,1
143021.6518163,333.77,337.9316666667,33.3333333333,-0.1685175197,2.1657667595,3.1637026767,3.9680621565,6.0638677519,355.73,372,386.982516129,367.8077419355,383.0999354839,13.4125481325,1
190838.901864,341.33,338.81,41.6666666667,2.1927998806,2.9480100989,3.4123522261,4.1824000586,2.3009323652,364.01,353.75,383.2805806452,364.7684946237,380.1949892473,13.4288290443,0
170295.6262266,348.804,344.59,41.6666666667,2.1862453385,2.3440607439,2.5013288048,0.7200593312,-0.8608137029,360.85,322.04,380.3549677419,362.1016774194,377.3235698925,13.4481267194,1
180268.8949324,355.486,351.0033333333,50,1.9366687764,1.9527718303,0.582406523,-0.2768563981,0.3071009067,362.77,275,377.4606021505,359.7622150538,374.7725376344,13.2831849674,1
194519.3666439,364.148,359.2566666667,50,2.4330363992,1.5253285611,1.2667939597,2.3305977909,4.3540946751,378.48,295.89,374.9415698925,357.8339354839,373.5058064516,13.1536647314,1
220603.113,371.522,368.89,58.3333333333,1.9723853142,1.8902485514,2.8072693028,4.0573535008,3.7606123266,392.99,312.37,373.6826666667,356.9983225806,373.3814623656,13.1370121785,1
245425.2754571,379.396,376.8316666667,66.6666666667,2.0539541184,2.7826460738,3.6078277961,3.2346943566,2.7087763867,402.01,326.93,373.5633333333,357.8221935484,374.1362150538,13.1301493875,0
226277.5850367,386.122,381.9166666667,66.6666666667,1.7819326665,2.1506406065,1.416155917,0.2439277122,-2.2209209623,394.52,349,374.2087311828,358.5306021505,374.4744301075,13.0885722624,0
203501.0696158,390.512,385.76,66.6666666667,1.177362479,0.38317943,-0.7426315355,-2.4683354966,-2.7157500309,384.19,351.1,374.5288817204,358.3943655914,374.2918924731,13.0163555004,0
192993.2433285,391.62,389.3683333333,66.6666666667,0.2909104009,-0.5765150805,-1.6716122362,-1.3969578731,-0.0781657153,383.2,352.1,374.3437634409,358.5112473118,374.2578924731,12.9138815229,1
200068.0687564,391.216,391.4466666667,66.6666666667,-0.1031693598,-0.8061557964,-0.3345674077,0.8560239039,1.7902135231,390.59,354.71,374.2652903226,359.1739569892,374.818172043,12.7819365133,0
196825.69507662,388.046,390.6016666667,58.3333333333,-0.8017156111,-0.4469142734,0.3093643125,0.5031293264,-0.7839548703,389.06,368.07,374.8136774194,360.4193333333,375.2556989247,12.5980274423,0
184743.89565182,385.384,386.9066666667,50,-0.686388634,-0.1790482848,-0.212675808,-1.2141204735,-1.6442860767,381,390.48,375.3408387097,361.0835913979,375.3033978495,12.5407627938,1
192697.2187019,385.756,385.455,50,0.0966536905,0.1403585419,-0.4095931184,-0.2224122425,1.1994615917,385.79,385.92,375.3626236559,361.9568817204,375.7071182796,12.5268692809,0
184381.56850593,385.434,385.1366666667,50,-0.0841072691,-0.5526874672,-0.4755983328,0.1087455391,-0.9819705135,382.05,370.1,375.7577849462,362.9196774194,375.8971612903,12.4741232123,0
163323.12794053,378.754,380.725,41.6666666667,-1.7878591492,-2.038835219,-2.1703515997,-3.8552581954,-6.7285458773,356.81,370.96,375.9438709677,362.1367956989,374.5221075269,12.4236709845,1
178962.63245773,373.02,375.4383333333,41.6666666667,-1.5372184973,-1.5104516025,-2.4137560006,-3.1296487441,0.4692483891,358.78,377,374.5396774194,360.922516129,373.4313333333,12.4003268407,0
167866.83331873,366.516,368.965,33.3333333333,-1.7833425812,-2.5290436244,-3.0447346614,-1.2028290535,-2.8749064961,348.69,385,373.443311828,359.6671397849,371.823827957,12.2826915853,1
175783.68768892,360.39,364.6266666667,33.3333333333,-1.6544063415,-1.8225152985,-0.1871717722,-0.5153818529,1.8441427903,355.19,376.2,371.835311828,358.7497849462,370.7642150538,12.1165025756,0
166243.01601126,353.982,358.6583333333,33.3333333333,-1.7518432137,-0.5076675477,-0.8333061934,0.187493958,-1.4691548743,351.03,378.98,370.778516129,358.2481935484,369.4744731183,12.1612113347,1
173246.95246206,353.938,354.4783333333,41.6666666667,-0.0123225142,-0.13271524,0.781348512,0.2499513729,1.9690576201,355.71,380,369.5606236559,357.9052258065,368.7450967742,12.2617601935,0
159990.69798086,349.306,350.8983333333,41.6666666667,-1.334288726,-0.9491342834,-1.8802266413,-2.0857625249,-6.1405826698,336.37,352.4,368.748172043,356.5214193548,366.683655914,12.3460861117,1
174110.46316766,348.796,348.7783333333,41.6666666667,-0.1467991565,-0.6445346432,-0.3696612329,-1.5390206594,3.0625413511,346.14,344.34,366.7302150538,355.1842150538,365.3785591398,12.4783152572,0
166584.70592238,345.358,346.995,41.6666666667,-0.9921678796,-0.8729211309,-1.8202473813,0.339920263,-2.382700825,337.99,341.22,365.4238709677,354.0924086022,363.6443225806,12.5314142865,0
151614.14806678,340.298,341.915,41.6666666667,-1.5006295075,-2.3680512894,-1.1105408292,-3.1970819194,-4.0114630138,324.55,344.5,363.6850967742,351.8711612903,361.1534623656,12.5805838389,0
143278.73120528,333.778,337.6416666667,33.3333333333,-1.9153944122,-0.8590973477,-2.1663102473,-2.0581149585,-0.1047669032,324.23,349.21,361.18,349.8741935484,358.7481505376,12.5775474086,1
154555.00368558,331.738,332.3983333333,41.6666666667,-0.6171088467,-1.5370213962,-1.2551282533,0.123039127,0.3508451572,326.45,350.09,358.7655268817,348.2439139785,356.4903225806,12.6005722085,1
168258.08165448,328.554,331.485,50,-0.9416843699,-0.5814302561,0.5619139965,0.8952544464,1.4396637355,329.96,333.33,356.5684301075,346.4353548387,354.5385376344,12.8894280652,1
183631.48154638,328.632,330.1916666667,50,0.0230643017,1.0316961305,1.4105171418,1.9403531341,2.4410425327,338.37,332.99,354.5973333333,345.0977634409,353.0987956989,12.9405906761,1
197920.27819948,333.69,332.1916666667,58.3333333333,1.5000580708,1.9012643143,2.4180706999,2.9072741822,3.3735058316,349.99,335.5,353.1534623656,344.1713333333,352.3870322581,13.0003050169,0
190677.15277472,337.25,335.1016666667,50,1.0684890768,1.2479000568,1.1839788305,0.5554469794,-2.2626118728,342.16,316.61,352.438172043,343.4599569892,351.1374408602,13.0963550075,1
194448.18526392,341.228,338.6066666667,58.3333333333,1.1862350341,1.1228778587,0.6834896341,-0.6615184647,0.9395749435,346.19,318.24,351.1850537634,342.732516129,350.1254193548,13.011460873,1
204985.34474282,348.138,345.1516666667,58.3333333333,1.9901583795,1.8774373411,1.3787478443,3.1994277029,5.4592804623,365.37,322.74,350.2211182796,342.2037849462,350.4037634409,13.1669794069,1
224258.41934252,353.748,351.1866666667,66.6666666667,1.5927596569,1.1475731133,2.284301442,2.9566646912,0.4540489201,366.43,320,350.5329247312,342.5883870968,350.7808602151,13.1759914058,1
231960.84116104,357.88,356.565,66.6666666667,1.1470727691,1.9994939296,2.3528002583,0.7995601563,1.1450713925,370.09,328.8,350.9033978495,343.1540645161,351.420688172,13.2125479293,1
276001.24325664,374.774,369.3383333333,75,4.4127732627,5.2810728425,5.2216703025,7.6054809938,14.065890595,426.64,336.27,351.5021290323,344.3251827957,355.688172043,13.2573382672,0
226116.73127464,389.882,382.4666666667,75,3.9558467144,3.5799882774,4.6219680632,6.3604163986,-1.3450577979,417.85,340.4,355.7672903226,346.247311828,359.5147311828,13.4423590338,0
204459.02083974,396.924,391.565,75,1.8429505576,2.190175967,2.5385441585,-3.2251290597,-5.1052003216,399.97,340.6,359.3929892473,348.2789677419,361.9519354839,13.4853524081,0
190030.25176874,399.036,393.6016666667,66.6666666667,0.5682230944,0.4240110199,-4.1232821718,-5.5123943588,-5.9195883961,376.97,343.4,361.8310752688,349.4170107527,362.894172043,13.3858043195,1
199710.74402422,402.878,397.5066666667,66.6666666667,1.0105895843,-2.2532356684,-2.5559616252,-1.281342277,3.3569038421,389.86,357.3,362.7735698925,350.944516129,364.6816989247,13.272081171,0
175401.30483542,395.09,400.3466666667,58.3333333333,-1.914221517,-2.0565124467,-1.0402831551,1.3993694654,-0.5581649113,388.72,360.28,364.5632043011,352.4633333333,366.3158709677,13.3748428474,0
160196.04888252,385.88,391.7216666667,50,-2.3172114863,-1.6202142775,-0.1870895713,-1.9590862779,-3.3600076446,374.87,369.85,366.2649677419,353.7283870968,367.1298064516,13.3757700748,1
169181.03010592,381.69,384.7383333333,58.3333333333,-1.0759837647,0.1349173931,-0.9390780898,-1.1295346791,1.1009382863,379.04,381.55,367.0772043011,355.0687096774,368.238688172,13.3896826197,0
152800.13540562,377.586,377.4866666667,50,-1.1193715411,-2.2384403869,-2.7985322121,-2.5177944959,-6.1365272782,356.47,382.95,368.1889892473,355.1348387097,367.8967741935,13.3675215967,0
137551.24884222,369.854,373.1883333333,41.6666666667,-2.0886367711,-2.4712547361,-2.1750037666,-3.8129747931,-1.489422308,351.19,369,367.8488602151,354.6303870968,367.2779569892,13.3583082362,1
144256.94652847,362.94,367.065,41.6666666667,-1.8679621739,-1.4949508063,-2.3602471705,-0.4721071166,0.5452080747,354.29,375,367.2311397849,354.7656129032,366.8493333333,13.2499148116,1
152228.79335937,361.398,363.645,41.6666666667,-0.4156203739,-0.794760039,0.9858290407,2.2234547151,3.9017013554,367.17,375,366.8797849462,355.0535268817,367.3358924731,13.1360738611,1
171308.47009257,360.79,363.83,41.6666666667,-0.1610562066,1.3328115613,2.2735561844,3.1377302392,2.3737591229,375.99,371,367.3648172043,356.2040860215,368.3736129032,13.0923662683,1
187465.16530407,364.97,363.5533333333,50,1.1395210736,1.7967569189,2.213939867,1.3700591228,0.3663591227,377.05,371.7,368.4008387097,357.7928172043,369.441655914,13.0279631461,0
174443.87125817,368.43,365.5583333333,50,0.9616969974,1.065819228,0.1205251856,-1.0060917831,-2.378542689,368.5,351.8,369.4465376344,358.6122795699,369.8897204301,13.0132943577,1
180662.26099179,371.802,368.6883333333,58.3333333333,0.9328201523,0.1905998515,-0.5371199056,-0.9888594198,0.4008238494,369.98,342.05,369.8936129032,359.594172043,370.393483871,12.9179737295,1
194454.12823409,373.74,372.645,58.3333333333,0.5209761926,0.0577804601,-0.0450790942,1.1216527032,1.8424815571,376,350.7,370.3986021505,360.0010537634,371.3131182796,12.8184653457,0
187202.03626882,373.64,374.0316666667,58.3333333333,-0.026614152,-0.1248574707,0.6263709354,0.7391444784,-0.3641926003,375.48,353.01,371.2612903226,361.2742365591,372.0558494624,12.7157037251,1
190287.3350562,373.568,374.2016666667,66.6666666667,-0.0190885245,0.5707750166,0.6274254057,0.01989733,0.4039872604,376.09,366.67,372.0052043011,362.5320215054,372.8335268817,12.6289233245,0
183349.51008881,375.174,374.0616666667,58.3333333333,0.4311402742,0.4387193804,-0.0292013451,0.1382942825,-0.1273986955,376.53,374.31,372.7253763441,363.6897634409,373.4963225806,12.6941491268,1
189900.28907137,377.082,375.8983333333,66.6666666667,0.5091669249,0.1758382669,0.3558485559,0.3317792037,0.7909571029,379.52,363.38,373.392,364.8681075269,374.2405591398,12.7712545251,0
181443.05792429,376.776,376.79,66.6666666667,-0.0813625339,-0.0106550173,-0.1488691099,-0.1596043172,-1.1101657372,376.61,366.37,374.1397419355,365.8451827957,374.5958494624,12.803897521,0
169110.18461719,375.51,375.5066666667,58.3333333333,-0.3400337059,-0.5260389474,-0.6589190314,-1.3838570986,-1.65754846,369.89,358,374.5808387097,365.8081290323,374.4459139785,12.8650026755,1
177710.69924868,375.308,375.5916666667,58.3333333333,-0.0536513781,-0.0352145488,-0.3106050993,0.0891752196,1.8358988993,376,372.25,374.480516129,366.0469892473,374.6535268817,12.9107672666,0
175324.57046528,374.878,375.1533333333,50,-0.1145280193,-0.3408992999,-0.0844771541,0.7020584988,-0.4317819017,375.05,373.32,374.688516129,366.5744301075,374.6757204301,12.8242330959,1
177815.23881185,374.426,375.275,50,-0.119453829,0.128224148,0.723481684,0.1672730764,0.7663280544,376.03,373.03,374.7543010753,367.1458709677,374.8312688172,12.6915851874,0
165478.50954455,371.62,372.2383333333,50,-0.7619400169,-0.5380379061,-1.3293501745,-1.778134311,-4.3225966764,362.74,375.23,374.8294193548,366.7339569892,373.881655914,12.6773912176,0
146444.38773755,368.194,368.355,41.6666666667,-0.9502751032,-1.6468186038,-2.0518308378,-3.4609102839,-2.5992238914,352.02,374.01,373.9742795699,365.3121290323,372.2997634409,12.8101105356,0
139480.19925977,362.036,364.3633333333,33.3333333333,-1.7087243177,-2.0279599217,-2.9593892471,-2.2777855325,-1.9563471736,345.22,360,372.3919354839,363.9555268817,370.3052688172,12.7962585644,1
155639.94640617,356.94,359.8466666667,41.6666666667,-1.4097195236,-1.9537314181,-1.1641096654,-0.4465525523,1.0632420689,348.88,365.61,370.3995913979,362.2898924731,368.5944731183,12.7525313848,1
163719.57662373,351.936,356.1566666667,41.6666666667,-1.3724368694,-0.6348969177,0.0198787403,1.0079916972,0.9527413255,353.33,371.31,368.6889892473,361.1973333333,367.1459354839,12.6658331639,0
159874.33379654,350.01,351.8916666667,41.6666666667,-0.5403080457,-0.0255790842,0.6180102789,0.3953943839,-0.1619525577,351.67,373.16,367.3110967742,360.0891827957,365.8206021505,12.5495199535,1
166413.22689304,350.908,351.095,41.6666666667,0.2534788005,0.805935294,0.720166369,0.6038788908,1.3697103392,357.3,359.01,365.9837634409,359.0817204301,364.9571182796,12.4271449512,0
158320.38551248,351.666,350.59,41.6666666667,0.218379894,0.0071643502,-0.3080279748,-0.3810656834,-2.131841706,348.85,343.97,365.1619784946,358.0712688172,363.7019354839,12.5753705751,0
140137.01358798,347.696,347.8966666667,41.6666666667,-1.1715126658,-1.7025761636,-2.2161173656,-4.009031218,-5.88622073,329.05,345,363.8867956989,355.8924086022,361.2198494624,12.7026955316,0
117245.01994628,341.648,343.4133333333,33.3333333333,-1.7952243181,-2.2035422581,-3.3946264573,-4.0260188329,-2.1658169358,321.96,339.8,361.3946666667,353.0347526882,358.4136989247,12.7747900999,0
95641.4071608796,333.848,336.8183333333,33.3333333333,-2.3508982922,-3.28105045,-3.6641200313,-2.553069682,-2.9403224282,312.65,348,358.5758924731,349.6449892473,355.1468817204,12.9686929267,1
111637.02607468,326.21,331.2616666667,33.3333333333,-2.2660351742,-2.2995835412,-1.1040378116,-0.5731482495,1.7940259292,318.58,347.03,355.3000430108,346.5339569892,352.3790107527,13.0667251962,1
123015.91458318,322.768,327.14,41.6666666667,-1.0113936708,0.2073130941,0.9983564373,2.9676958701,4.1413658111,331.77,347.44,352.5405806452,344.1689247312,350.6100645161,13.0722552103,0
116657.83209858,320.96,322.3083333333,41.6666666667,-0.5571493919,-0.154982506,0.7734641348,0.2631832376,-3.6149993359,320.88,346.21,350.7621075269,342.0255698925,348.1341935484,12.9770673341,1
128470.59852478,322.872,322.7266666667,50,0.5851448636,1.4665116865,1.3573402723,-0.0346724971,3.5456543418,332.52,327.34,348.334172043,340.004516129,346.4705591398,13.0010551165,1
136150.37253384,327.722,325.2133333333,50,1.4939438437,1.4189233223,0.5114424928,2.5746634071,1.6036724724,336.9,315.23,346.7223870968,338.5393763441,345.1990967742,13.0852453894,0
130265.49653616,328.668,326.945,41.6666666667,0.2949896786,-0.6666043545,0.3161939727,-1.2985362119,-4.2007448962,323.03,304.99,345.44,336.7052473118,343.0984946237,13.0531649763,0
126377.24838652,326.282,327.2,41.6666666667,-0.732376772,-0.0117211311,-1.1975129554,-2.5981056692,-0.9954664423,319.85,307.11,343.3278709677,334.6927311828,340.9052688172,12.8439358066,1
132783.51281525,327.934,326.6133333333,41.6666666667,0.5096839038,-0.2493087057,-0.8669690984,0.7999188006,2.5953040434,329.31,316.52,341.1244731183,332.8049032258,339.3783010753,13.0777433457,0
124095.97725808,324.916,326.0233333333,41.6666666667,-0.9316067672,-1.5654265771,-0.6869871375,-0.532747485,-3.6607990135,316.48,318.78,339.6544086022,330.6943655914,337.1765591398,13.4970471345,1
128217.05311167,321.06,323.7033333333,50,-1.1785369484,-0.4229849615,-0.2321578012,-1.6458887235,0.3690215665,317.64,319.9,337.4408817204,328.6750967742,335.1653763441,13.4240894546,0
121287.4269077,319.05,319.7183333333,50,-0.6320585115,-0.5412065288,-1.5867100528,-0.5496655725,-1.4683527115,313.36,327.49,335.4172473118,326.6944946237,332.9828387097,13.4808159638,0
112401.76712543,317.292,317.72,50,-0.5573086565,-1.3454618315,-0.5736827708,-1.0450349394,-0.6217171673,311.1,320.92,333.2429892473,324.8304301075,330.8095053763,13.5247121605,1
118739.96824522,315.838,317.91,50,-0.4479063473,0.3553168192,0.3507485701,1.2602992109,3.1423155892,321,316.63,331.056516129,323.1470537634,329.4186236559,13.4668644873,0
115652.53169127,315.306,315.5,41.6666666667,-0.1688148628,-0.3032739701,0.0850856104,0.4384869992,-2.2653415907,313.82,316.64,329.648516129,321.7209677419,327.6832903226,13.1255250813,1
119120.8130665,314.862,315.325,50,-0.1402716394,0.1917486287,0.462903894,-0.8768019535,0.5117376837,315.42,311.63,327.8967096774,320.3882795699,326.1931397849,12.9733242304,0
97368.0939201996,308.66,309.385,41.6666666667,-2.0865613595,-2.4527724075,-4.3178017397,-5.3440318142,-11.1998013121,280,311.22,326.3894193548,317.1270967742,322.6756989247,12.9032935377,0
55926.8153672996,299.246,301.2166666667,33.3333333333,-3.2813772818,-4.8873004996,-5.7612868025,-8.8977990457,-6.5957967792,264.55,310.26,322.7285591398,312.4250537634,318.1844086022,13.378651486,1
65455.0863693296,290.406,295.505,41.6666666667,-2.9629179877,-3.137312087,-4.3536620105,-0.9305923597,4.7346120597,276.8,310,318.2642365591,308.5460430108,314.7597849462,13.6256184077,0
65455.0863693296,283.004,288.1383333333,41.6666666667,-2.5098496696,-3.2652465079,-0.6203949065,2.3673060299,0,276.8,310.69,314.8299139785,305.7189462366,311.5450107527,13.5960172879,0
65455.0863693296,275.28,281.97,33.3333333333,-2.6121972063,-0.4652961799,1.5782040199,0,0,276.8,312.6,311.6068817204,303.0990752688,308.5462795699,13.597589764,0
65455.0863693296,274.24,275.5333333333,33.3333333333,-0.3722369439,1.1836530149,0,0,0,272.45,311.96,308.5972473118,300.656,305.7292688172,13.665134652,1
75369.3359636396,280.234,277.5283333333,33.3333333333,2.1505723634,1.5045624393,2.0060832524,3.0091248786,6.0182497572,293.89,280,305.4917849462,298.0767311828,304.1817849462,13.8428151958,0
45920.5581184396,279.992,279.46,33.3333333333,-0.0876193947,-0.1095242433,-0.1460323244,-0.2190484866,-6.4563467305,275.6,255,303.9406666667,295.5618709677,301.558688172,13.9675756595,0
33161.6090742396,277.91,277.725,33.3333333333,-0.7666764664,-0.958345583,-1.2777941106,-4.9258160446,-3.3952853587,266.34,264.07,301.3199354839,292.617483871,298.4996989247,14.0116579826,1
